"luisa_nuts2","year","Arable","Pastures","PermanentCrops"
"SE00","2050",2230461.91302745,526046.401193422,7064.62005366771
"SE00","2020",2416182.69530223,520357.205971951,4476.1869571689
"SE00","2025",2392740.68001403,514970.233417799,4252.7682961009
"SE00","2030",2369298.66472583,509583.260863647,4029.34963503291
"SE00","2035",2340232.57378159,507136.261269945,5627.75890120272
"SE00","2040",2311166.48283735,504689.261676244,7226.16816737253
"SE00","2045",2270814.1979324,515367.831434833,7145.39411052012
"SE01","2050",66367.1670749957,19790.4333282708,232.580020843749
"SE01","2020",78060.2093224642,15053.7354893447,146.698191259212
"SE01","2025",76483.8338605895,15418.043416431,146.844673353383
"SE01","2030",74907.4583987149,15782.3513435173,146.991155447554
"SE01","2035",73092.9942224945,16446.6191653288,203.303849088251
"SE01","2040",71278.5300462741,17110.8869871404,259.616542728948
"SE01","2045",68822.8485606349,18450.6601577056,246.098281786349
"SE02","2050",635294.724118088,93484.1331758908,1394.3224444445
"SE02","2020",667714.104392582,97327.8794345144,926.036264266391
"SE02","2025",666438.163866866,95036.7088972631,881.553639059013
"SE02","2030",665162.223341149,92745.5383600119,837.071013851636
"SE02","2035",659975.586154944,91934.304543452,1179.68953289734
"SE02","2040",654788.948968739,91123.0707268921,1522.30805194305
"SE02","2045",645041.836543413,92303.6019513915,1458.31524819377
"SE04","2050",453095.320502841,33500.1699047633,1704.14342519219
"SE04","2020",482775.552647806,33128.2226476259,1445.48482633287
"SE04","2025",482410.688630214,32232.6388001607,1338.34181344921
"SE04","2030",482045.824612622,31337.0549526956,1231.19880056554
"SE04","2035",475843.440621259,31361.8093395885,1493.02442869004
"SE04","2040",469641.056629896,31386.5637264814,1754.85005681454
"SE04","2045",461368.188566369,32443.3668156223,1729.49674100336
"SE06","2050",184645.229668709,73260.5117364417,297.878100617319
"SE06","2020",198709.984186296,54215.4149084245,41.9535590526977
"SE06","2025",195514.142663367,55646.7474380651,28.6953427642353
"SE06","2030",192318.301140437,57078.0799677056,15.4371264757729
"SE06","2035",190141.726709084,58739.987279669,183.981393565849
"SE06","2040",187965.15227773,60401.8945916323,352.525660655926
"SE06","2045",186305.19097322,66831.203164037,325.201880636623
"SE07","2050",34407.907186374,47252.03990093,179.588920940378
"SE07","2020",57238.0308169896,43875.4908884101,34.9392533295298
"SE07","2025",53107.4006952784,44061.3514407103,29.8324165786667
"SE07","2030",48976.7705735672,44247.2119930105,24.7255798278036
"SE07","2035",44564.4842149566,44335.0778111257,95.8225161183824
"SE07","2040",40152.197856346,44422.943629241,166.919452408961
"SE07","2045",37280.05252136,45837.4917650855,173.25418667467
"SE08","2050",41353.242904301,65150.9625729676,355.358754499042
"SE08","2020",58434.4854557274,62689.9939985896,39.8273382107407
"SE08","2025",54217.2909814461,63092.3739364879,39.827360176162
"SE08","2030",50000.0965071649,63494.7538743861,39.8273821415834
"SE08","2035",46849.8491404627,63633.0269759976,161.94206735628
"SE08","2040",43699.6017737606,63771.300077609,284.056752570976
"SE08","2045",42526.4223390308,64461.1313252883,319.707753535009
"SE09","2050",299957.584120201,106927.641597292,763.49899153186
"SE09","2020",324907.511427502,117689.370178677,622.931864273031
"SE09","2025",321550.110240713,115714.816078772,553.825905780236
"SE09","2030",318192.709053925,113740.261978867,484.71994728744
"SE09","2035",314662.036295116,111577.230361907,670.747327042639
"SE09","2040",311131.363536308,109414.198744948,856.774706797838
"SE09","2045",305544.473828254,108170.92017112,810.13684916485
"SE0A","2050",515340.737451941,86680.5089768652,2137.24939559867
"SE0A","2020",548342.817052865,96377.0984263642,1218.31566044442
"SE0A","2025",543019.049075557,93767.5534099083,1233.84714494
"SE0A","2030",537695.281098249,91158.0083934523,1249.37862943558
"SE0A","2035",535102.456423274,89108.2057928761,1639.24778644394
"SE0A","2040",532509.631748299,87058.4031922999,2029.1169434523
"SE0A","2045",523925.18460012,86869.4560845825,2083.18316952548
