"luisa_nuts2","year","Arable","Pastures","PermanentCrops"
"MT00","2050",8877.98915726991,11326.4948101239,664.04019968062
"MT00","2020",8671.93255191048,11239.0060947657,878.425592697083
"MT00","2025",8704.63832720183,11139.4748810252,838.809223742684
"MT00","2030",8737.34410249319,11039.9436672847,799.192854788285
"MT00","2035",8811.61755330799,10958.890872133,754.40396839227
"MT00","2040",8885.8910041228,10877.8380769814,709.615081996256
"MT00","2045",8881.94008069635,11102.1664435527,686.827640838437
