ArableDemandFactor;P2015;P2020;P2025;P2030;P2035;P2040;P2045;P2050
0.8;0;0;0;0;0;0;0;0
0.85;0;0;0;0;0;0;0;0
0.9;0;0;0;0;0;0;0;0
0.91;0;0;0;0;0;0;0;0
0.92;0;0;0;0;0;0;0;0
0.93;0;0;0;0;0;0;0;0
0.94;0;0;0;0;0;0;0;0
0.95;0;0;0;0;0;0;0;0
0.96;0;0;0;0;0;0;0;0
0.97;0;0;0;0;0;0;0;0
0.98;172254;0;0;0;0;0;0;0
0.99;238130;0;0;0;0;0;0;0
1;424062;0;0;0;0;0;0;0
1.01;559019;0;0;0;0;0;0;0
1.02;599827;0;0;0;0;0;0;0
1.03;626105;0;0;0;0;0;0;0
1.04;647976;0;0;0;0;0;0;0
1.05;662552;0;0;0;0;0;0;0
1.06;671604;0;0;0;0;0;0;0
1.07;680372;0;0;0;0;0;0;0
1.08;691712;0;0;0;0;0;0;0
1.09;699815;0;0;0;0;0;0;0
1.1;748920;0;0;0;0;0;0;0
1.15;883937;0;0;0;0;0;0;0
1.2;1044726;0;0;0;0;0;0;0
