ArableDemandFactor;P2015;P2020;P2025;P2030;P2035;P2040;P2045;P2050
0.8;-123040;-123204;0;0;0;0;0;0
0.85;-118996;-119188;0;0;0;0;0;0
0.9;-114304;-114600;0;0;0;0;0;0
0.91;-113380;-113657;0;0;0;0;0;0
0.92;-112456;-112737;0;0;0;0;0;0
0.93;-111428;-111764;0;0;0;0;0;0
0.94;-110382;-110717;0;0;0;0;0;0
0.95;-109361;-109679;0;0;0;0;0;0
0.96;-108369;-108660;0;0;0;0;0;0
0.97;-107459;-107780;0;0;0;0;0;0
0.98;-106571;-106935;0;0;0;0;0;0
0.99;-105574;-105966;0;0;0;0;0;0
1;-104460;-104798;0;0;0;0;0;0
1.01;-103310;-103725;0;0;0;0;0;0
1.02;0;-102392;0;0;0;0;0;0
1.03;0;0;0;0;0;0;0;0
1.04;0;0;0;0;0;0;0;0
1.05;0;0;0;0;0;0;0;0
1.06;0;0;0;0;0;0;0;0
1.07;0;0;0;0;0;0;0;0
1.08;0;0;0;0;0;0;0;0
1.09;0;0;0;0;0;0;0;0
1.1;0;0;0;0;0;0;0;0
1.15;0;0;0;0;0;0;0;0
1.2;0;0;0;0;0;0;0;0
