ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
NL11;127918;130503;0.0100031;127918;;57525;90764;0.22415;65081;;1587;5376;0.544162;4151;;0;0;;0;
NL12;29914;30519;0.0100111;30519;;239693;347157;0.18312;253045;;0;756;1;756;;0;0;;0;
NL13;102027;104089;0.0100041;104089;;57356;78523;0.155778;89815;;100;1944;0.902153;2082;;0;0;;9729;
NL21;75900;77433;0.00999785;77433;;158847;198191;0.110196;171883;;1066;3341;0.516224;3341;;0;0;;0;
NL22;88923;90719;0.00999766;92852;;155038;192548;0.107916;220702;;2415;10294;0.619954;10294;;0;0;;431;
NL23;39165;39956;0.00999735;42863;;2805;2994;0.0325918;6864;;2718;9820;0.566438;16653;;0;0;;3049;
NL31;11590;11824;0.00999402;11590;;72877;90022;0.105249;72848;;290;1620;0.696335;290;;0;0;;0;
NL32;54842;55950;0.0100007;55950;;77668;116279;0.19908;103060;;859;8696;0.820199;7949;;0;0;;0;
NL33;48116;49088;0.00999959;49206;;89851;101058;0.0587034;101866;;0;4222;1;4278;;0;0;;0;
NL34;126955;129520;0.010001;129520;;0;21055;1;4261;;1763;17410;0.816096;12511;;0;0;;0;
NL41;154965;158095;0.00999808;181540;;42780;45647;0.0324222;66683;;4951;19198;0.589962;23151;;0;0;;3025;
NL42;70565;71991;0.0100031;87842;;12332;14792;0.0906946;27366;;3090;11613;0.579678;13904;;0;0;;1;

"ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 2 (NL13)) = [min 14745, max 15237]; 16892 allocated for price {-1306252, 7481177}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 4 (NL22)) = [min 45332, max 48918]; 52823 allocated for price {-2584192, 4354347}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 5 (NL23)) = [min 12030, max 15053]; 30922 allocated for price {-3957710, -2150976}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 6 (NL31)) = [min 24126, max 26842]; 23619 allocated for price {869997, 8049393}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 8 (NL33)) = [min 68910, max 77929]; 78313 allocated for price {-1700041, -880596}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 10 (NL41)) = [min 62301, max 68808]; 98462 allocated for price {-1419997, 3785164}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 11 (NL42)) = [min 27178, max 28196]; 34584 allocated for price {-3599996, 915606}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 1 (NL41)) = [min 19468, max 20163]; 29617 allocated for price {-1419997, 3665645}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 3 (NL42)) = [min 7642, max 7814]; 10694 allocated for price {-2699997, -2184373}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 6 (NL33)) = [min 12941, max 13273]; 13554 allocated for price {-1700041, -1135831}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 9 (NL22)) = [min 10679, max 10976]; 12549 allocated for price {-2584192, 4303025}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 10 (NL23)) = [min 3731, max 3918]; 8539 allocated for price {-4834747, 6776397}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 11 (NL13)) = [min 3050, max 3111]; 3437 allocated for price {-1400598, 5571155}"
" ClaimRange(type 2 (Arable), Capri 4 (NL22: Gelderland)) = [min 88923, max 90719]; 92852 allocated for price {-3184192, 4241692}"
" ClaimRange(type 2 (Arable), Capri 5 (NL23: Flevoland)) = [min 39165, max 39956]; 42863 allocated for price {-4260363, -2228418}"
" ClaimRange(type 2 (Arable), Capri 8 (NL33: Zuid-Holland)) = [min 48116, max 49088]; 49206 allocated for price {-2300041, -1337052}"
" ClaimRange(type 2 (Arable), Capri 10 (NL41: Noord-Brabant)) = [min 154965, max 158095]; 181540 allocated for price {-2019997, 3283852}"
" ClaimRange(type 2 (Arable), Capri 11 (NL42: Limburg (NL))) = [min 70565, max 71991]; 87842 allocated for price {-2219997, 429919}"
" ClaimRange(type 3 (PermanentCrops), Capri 2 (NL13: Drenthe)) = [min 100, max 1944]; 2082 allocated for price {-96, -945216}"
" ClaimRange(type 3 (PermanentCrops), Capri 5 (NL23: Flevoland)) = [min 2718, max 9820]; 16653 allocated for price {-3960363, -3100787}"
" ClaimRange(type 3 (PermanentCrops), Capri 8 (NL33: Zuid-Holland)) = [min 0, max 4222]; 4278 allocated for price {-2570041, -4495773}"
" ClaimRange(type 3 (PermanentCrops), Capri 10 (NL41: Noord-Brabant)) = [min 4951, max 19198]; 23151 allocated for price {-1769997, 1350711}"
" ClaimRange(type 3 (PermanentCrops), Capri 11 (NL42: Limburg (NL))) = [min 3090, max 11613]; 13904 allocated for price {-1969997, -1315105}"
" ClaimRange(type 4 (Pastures), Capri 2 (NL13: Drenthe)) = [min 57356, max 78523]; 89815 allocated for price {-599967, -1294467}"
" ClaimRange(type 4 (Pastures), Capri 4 (NL22: Gelderland)) = [min 155038, max 192548]; 220702 allocated for price {-2684192, 266100}"
