ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
DK00;2167611;2211401;0.00999997;2341391;;106193;206633;0.321073;325913;;3313;12576;0.582982;15535;;244;478;0.3241;99017;

"ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 0 (DK01)) = [min 90408, max 96603]; 140230 allocated for price {-2671398, 16640449}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 1 (DK03)) = [min 58891, max 61914]; 91577 allocated for price {-2671454, 18260279}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 2 (DK04)) = [min 62694, max 66479]; 87844 allocated for price {-2671398, 18168585}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 3 (DK05)) = [min 27249, max 28073]; 37194 allocated for price {-2543652, 17975705}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 0 (DK02)) = [min 5376, max 5518]; 8445 allocated for price {-3336462, 16218977}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 1 (DK05)) = [min 5065, max 5259]; 8862 allocated for price {-3337117, 17375198}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 2 (DK03)) = [min 12041, max 12386]; 18860 allocated for price {-3337045, 15068891}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 3 (DK01)) = [min 8410, max 8629]; 11475 allocated for price {-3245839, 15228610}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 4 (DK04)) = [min 12666, max 13089]; 23059 allocated for price {-3337114, 17863422}"
" ClaimRange(type 2 (Arable), Capri 0 (DK00: Denmark)) = [min 2167611, max 2211401]; 2341391 allocated for price {-3138064, 15001715}"
" ClaimRange(type 3 (PermanentCrops), Capri 0 (DK00: Denmark)) = [min 3313, max 12576]; 15535 allocated for price {-3763042, 11593346}"
" ClaimRange(type 4 (Pastures), Capri 0 (DK00: Denmark)) = [min 106193, max 206633]; 325913 allocated for price {-2638064, 9015553}"
" ClaimRange(type 5 (ForestsMature), ForestDemandRegions 0 (Denmark)) = [min 613501, max 1034573]; 587328 allocated for price {0, 0}"
" ClaimRange(type 6 (TransWoodlandShrub), ForestDemandRegions 0 (Denmark)) = [min 0, max 0]; 216941 allocated for price {-2538064, 4680323}"
" ClaimRange(type 7 (AbanArable), ForestDemandRegions 0 (Denmark)) = [min 0, max 0]; 2965 allocated for price {-3038064, -95150}"
" ClaimRange(type 8 (AbanPermanentCrops), ForestDemandRegions 0 (Denmark)) = [min 0, max 0]; 47 allocated for price {-3038064, -5502963}"
" ClaimRange(type 9 (AbanPastures), ForestDemandRegions 0 (Denmark)) = [min 0, max 0]; 65146 allocated for price {-2538064, -7459432}"
" ClaimRange(type 10 (AbanUrban), ForestDemandRegions 0 (Denmark)) = [min 0, max 0]; 19 allocated for price {-2571454, -11472561}"
" ClaimRange(type 11 (AbanIndustry), ForestDemandRegions 0 (Denmark)) = [min 0, max 0]; 1 allocated for price {-3145003, -3750610}"
" ClaimRange(type 12 (NewEnergyCrops), Capri 0 (DK00: Denmark)) = [min 244, max 478]; 99017 allocated for price {-2938120, -24052837}"
" ClaimRange(type 13 (SHVA), ForestDemandRegions 0 (Denmark)) = [min 0, max 0]; 1951 allocated for price {-3138120, -33970718}"
" "
