ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
NL11;130802;133445;0.010002;130802;;58394;92094;0.223938;63140;;1102;4633;0.615693;4151;;57;87;0.208333;57;
NL12;34809;35512;0.00999701;35512;;238691;345624;0.183006;248124;;0;927;1;927;;83;128;0.21327;128;
NL13;107670;109845;0.00999931;109845;;57898;79351;0.156307;93023;;0;1379;1;1476;;43;66;0.211009;1653;
NL21;83186;84867;0.0100028;84867;;158869;198225;0.110212;167256;;108;1876;0.891129;1876;;51;79;0.215385;79;
NL22;98941;100939;0.009996;102597;;155939;193927;0.108579;215390;;1768;9305;0.680665;9305;;58;88;0.205479;498;
NL23;44722;45626;0.0100058;57371;;2848;3060;0.0358835;5861;;2405;9341;0.590499;15294;;13;21;0.235294;2389;
NL31;13359;13629;0.0100044;13359;;73008;90221;0.105453;73008;;574;2055;0.563332;593;;15;25;0.25;15;
NL32;60315;61533;0.00999606;61533;;77446;115939;0.199049;102386;;273;7799;0.932359;7799;;47;72;0.210084;72;
NL33;52200;53255;0.0100043;53821;;88597;99138;0.0561483;102924;;0;4143;1;4378;;20;32;0.230769;35;
NL34;134922;137648;0.0100011;137648;;503;22050;0.955394;2553;;316;15195;0.959255;6310;;55;84;0.208633;84;
NL41;168470;171873;0.00999874;194506;;41338;43441;0.0248057;63449;;1517;13942;0.803739;17610;;48;74;0.213115;3832;
NL42;76094;77631;0.00999837;91801;;13038;15872;0.0980284;27066;;1312;8892;0.742846;10886;;23;37;0.233333;55;

"ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 2 (NL13)) = [min 14931, max 15463]; 16697 allocated for price {-1201625, 5242177}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 4 (NL22)) = [min 44462, max 47615]; 50522 allocated for price {-1667082, 4044794}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 5 (NL23)) = [min 11141, max 13414]; 20643 allocated for price {-2897507, 5178605}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 8 (NL33)) = [min 64622, max 71510]; 73157 allocated for price {-939998, 1005329}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 10 (NL41)) = [min 61227, max 67037]; 96162 allocated for price {-1899988, 1699713}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 11 (NL42)) = [min 28292, max 29511]; 35268 allocated for price {-999998, -4930229}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 1 (NL41)) = [min 18274, max 18815]; 26916 allocated for price {-1899988, 1390126}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 3 (NL42)) = [min 7542, max 7701]; 9318 allocated for price {-999998, -5063165}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 6 (NL33)) = [min 11730, max 11995]; 12902 allocated for price {-1799997, -1917940}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 9 (NL22)) = [min 10238, max 10489]; 11339 allocated for price {-1667082, 2061508}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 10 (NL23)) = [min 3290, max 3418]; 6281 allocated for price {-3397444, 5582198}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 11 (NL13)) = [min 3040, max 3101]; 3350 allocated for price {-2101624, 5217670}"
" ClaimRange(type 2 (Arable), Capri 4 (NL22: Gelderland)) = [min 98941, max 100939]; 102597 allocated for price {-2257241, 77701}"
" ClaimRange(type 2 (Arable), Capri 5 (NL23: Flevoland)) = [min 44722, max 45626]; 57371 allocated for price {-3200657, 3890989}"
" ClaimRange(type 2 (Arable), Capri 8 (NL33: Zuid-Holland)) = [min 52200, max 53255]; 53821 allocated for price {-1518350, 601399}"
" ClaimRange(type 2 (Arable), Capri 10 (NL41: Noord-Brabant)) = [min 168470, max 171873]; 194506 allocated for price {-2499988, 1072975}"
" ClaimRange(type 2 (Arable), Capri 11 (NL42: Limburg (NL))) = [min 76094, max 77631]; 91801 allocated for price {-1319998, -3169800}"
" ClaimRange(type 3 (PermanentCrops), Capri 2 (NL13: Drenthe)) = [min 0, max 1379]; 1476 allocated for price {-1501705, 2296622}"
" ClaimRange(type 3 (PermanentCrops), Capri 5 (NL23: Flevoland)) = [min 2405, max 9341]; 15294 allocated for price {-2900657, 2908814}"
" ClaimRange(type 3 (PermanentCrops), Capri 8 (NL33: Zuid-Holland)) = [min 0, max 4143]; 4378 allocated for price {-1809998, -3803647}"
" ClaimRange(type 3 (PermanentCrops), Capri 10 (NL41: Noord-Brabant)) = [min 1517, max 13942]; 17610 allocated for price {-2269894, -381164}"
" ClaimRange(type 3 (PermanentCrops), Capri 11 (NL42: Limburg (NL))) = [min 1312, max 8892]; 10886 allocated for price {-1069998, -5258147}"
