ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
AT11;172369;175851;0.00999943;181711;;725;8849;0.848548;9199;;20208;25391;0.113665;26641;;67;104;0.216374;121;
AT12;730156;744907;0.0100003;766953;;87759;158689;0.287809;164362;;41572;57017;0.15666;63465;;297;454;0.209055;465;
AT13;5490;5601;0.0100081;5546;;47;48;0.0105263;48;;696;711;0.010661;704;;0;0;;0;
AT21;69005;70399;0.00999971;80974;;77431;167033;0.366524;193788;;11;441;0.951327;497;;105;161;0.210526;317;
AT22;162377;165657;0.00999896;191507;;153376;256003;0.250689;296039;;5331;14495;0.462221;16767;;153;234;0.209302;302;
AT31;270582;276048;0.00999945;277123;;123229;225311;0.292885;297432;;65;1273;0.90284;1494;;178;273;0.210643;451;
AT32;16161;16488;0.0100156;18831;;101053;190503;0.306802;219685;;11;255;0.917293;275;;89;136;0.208889;328;
AT33;23330;23801;0.00999342;29413;;91748;217754;0.407125;336171;;0;184;1;184;;128;196;0.209877;380;
AT34;6129;6252;0.00993458;8629;;25764;59004;0.392129;83678;;0;84;1;113;;30;46;0.210526;63;

"ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 0 (AT1)) = [min 159353, max 164364]; 169228 allocated for price {-3236359, 73586821}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 1 (AT21)) = [min 30933, max 31715]; 36718 allocated for price {-1986746, 48317448}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 2 (AT22)) = [min 62917, max 65019]; 75138 allocated for price {-3123491, 72063969}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 3 (AT31)) = [min 71434, max 73424]; 83115 allocated for price {-2879690, 85987769}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 4 (AT32)) = [min 24506, max 25298]; 29224 allocated for price {-2285367, 52574182}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 5 (AT33)) = [min 34085, max 35271]; 53308 allocated for price {-3211160, 33152387}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 6 (AT34)) = [min 17648, max 18217]; 25503 allocated for price {-1427025, 22292658}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 0 (AT31)) = [min 7651, max 7820]; 9756 allocated for price {-2879690, 80825112}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 1 (AT34)) = [min 1468, max 1498]; 2343 allocated for price {-1427025, 15954708}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 2 (AT11)) = [min 1184, max 1209]; 1277 allocated for price {-3236359, 66759112}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 3 (AT22)) = [min 4600, max 4701]; 5439 allocated for price {-3651800, 66623404}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 4 (AT12)) = [min 9567, max 9780]; 10314 allocated for price {-3236359, 67098294}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 5 (AT13)) = [min 3919, max 4002]; 4779 allocated for price {-2336360, 66398222}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 6 (AT33)) = [min 2361, max 2409]; 3718 allocated for price {-4111159, 32727808}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 7 (AT32)) = [min 2061, max 2102]; 2422 allocated for price {-2952904, 54623540}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 8 (AT21)) = [min 2289, max 2337]; 2730 allocated for price {-2494922, 39558979}"
" ClaimRange(type 2 (Arable), Capri 0 (AT11: Burgenland)) = [min 172369, max 175851]; 181711 allocated for price {-3603099, 60267177}"
" ClaimRange(type 2 (Arable), Capri 1 (AT12: Niederoesterreich)) = [min 730156, max 744907]; 766953 allocated for price {-3704795, 77152009}"
" ClaimRange(type 2 (Arable), Capri 3 (AT21: Kaernten)) = [min 69005, max 70399]; 80974 allocated for price {-2213204, 42634850}"
" ClaimRange(type 2 (Arable), Capri 4 (AT22: Steiermark)) = [min 162377, max 165657]; 191507 allocated for price {-3358163, 86050905}"
" ClaimRange(type 2 (Arable), Capri 5 (AT31: Oberoesterreich)) = [min 270582, max 276048]; 277123 allocated for price {-2979690, 65904114}"
" ClaimRange(type 2 (Arable), Capri 6 (AT32: Salzburg)) = [min 16161, max 16488]; 18831 allocated for price {-2752905, 50224822}"
" ClaimRange(type 2 (Arable), Capri 7 (AT33: Tirol)) = [min 23330, max 23801]; 29413 allocated for price {-3677870, 20571353}"
" ClaimRange(type 2 (Arable), Capri 8 (AT34: Vorarlberg)) = [min 6129, max 6252]; 8629 allocated for price {-2227024, 18295352}"
" ClaimRange(type 3 (PermanentCrops), Capri 0 (AT11: Burgenland)) = [min 20208, max 25391]; 26641 allocated for price {-3703097, 63107713}"
" ClaimRange(type 3 (PermanentCrops), Capri 1 (AT12: Niederoesterreich)) = [min 41572, max 57017]; 63465 allocated for price {-3204796, 70580483}"
" ClaimRange(type 3 (PermanentCrops), Capri 3 (AT21: Kaernten)) = [min 11, max 441]; 497 allocated for price {-2492751, 27070042}"
" ClaimRange(type 3 (PermanentCrops), Capri 4 (AT22: Steiermark)) = [min 5331, max 14495]; 16767 allocated for price {-2898525, 60235415}"
" ClaimRange(type 3 (PermanentCrops), Capri 5 (AT31: Oberoesterreich)) = [min 65, max 1273]; 1494 allocated for price {-2743743, 66851571}"
" ClaimRange(type 3 (PermanentCrops), Capri 6 (AT32: Salzburg)) = [min 11, max 255]; 275 allocated for price {-2252906, 48945340}"
" ClaimRange(type 3 (PermanentCrops), Capri 8 (AT34: Vorarlberg)) = [min 0, max 84]; 113 allocated for price {-2084206, 15590550}"
" ClaimRange(type 4 (Pastures), Capri 0 (AT11: Burgenland)) = [min 725, max 8849]; 9199 allocated for price {-3906358, 71855573}"
" ClaimRange(type 4 (Pastures), Capri 1 (AT12: Niederoesterreich)) = [min 87759, max 158689]; 164362 allocated for price {-3586282, 64372533}"
" ClaimRange(type 4 (Pastures), Capri 3 (AT21: Kaernten)) = [min 77431, max 167033]; 193788 allocated for price {-2096536, 33002248}"
" ClaimRange(type 4 (Pastures), Capri 4 (AT22: Steiermark)) = [min 153376, max 256003]; 296039 allocated for price {-3767968, 71325673}"
