ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
AT11;142097;144968;0.0100012;169912;;0;6778;1;8230;;19838;24823;0.111619;29887;;104;160;0.212121;269;
AT12;597036;609097;0.00999973;699184;;86363;156553;0.288948;184873;;42484;58413;0.157874;86786;;469;718;0.209773;805;
AT13;5490;5601;0.0100081;5546;;47;48;0.0105263;48;;696;711;0.010661;704;;0;0;;0;
AT21;56587;57730;0.00999851;70401;;76358;165391;0.368287;201850;;18;450;0.923077;537;;166;254;0.209524;325;
AT22;131377;134031;0.0099997;167714;;147190;246536;0.252323;308951;;5635;14961;0.452806;18812;;241;369;0.209836;476;
AT31;223573;228090;0.0100008;229843;;119575;219721;0.295158;335299;;119;1357;0.838753;1788;;282;432;0.210084;880;
AT32;12806;13065;0.0100112;14546;;99936;188794;0.307755;222476;;34;290;0.790123;290;;138;213;0.213675;312;
AT33;19441;19834;0.0100064;25736;;91139;216823;0.408115;336651;;0;154;1;154;;201;310;0.213307;508;
AT34;5035;5136;0.00993019;7172;;24994;57826;0.396426;83433;;0;82;1;118;;51;78;0.209302;114;

"ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 0 (AT1)) = [min 163786, max 170219]; 193703 allocated for price {-4320901, 39622782}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 1 (AT21)) = [min 31116, max 31965]; 38965 allocated for price {-1915383, 15536314}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 2 (AT22)) = [min 63960, max 66564]; 82376 allocated for price {-4314980, 58017208}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 3 (AT31)) = [min 72438, max 74788]; 91932 allocated for price {-4314975, 38483812}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 4 (AT32)) = [min 25106, max 26102]; 30628 allocated for price {-2058394, 11783974}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 5 (AT33)) = [min 35166, max 36702]; 55766 allocated for price {-4447508, 15686066}"
" ClaimRange(type 0 (Urban), NUTS2_merged_LUISA 6 (AT34)) = [min 18107, max 18822]; 26958 allocated for price {-1732812, 14479278}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 0 (AT31)) = [min 7875, max 8057]; 9627 allocated for price {-4314975, 34026632}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 1 (AT34)) = [min 1498, max 1530]; 2534 allocated for price {-1732812, 8392004}"
" ClaimRange(type 1 (Industrial), NUTS2_LUISA 2 (AT11)) = [min 1227, max 1256]; 2145 allocated for price {-4320901, 33502144}"
