Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
GR11,2006,0,0,4591,4591
GR11,2007,0,0,4745,4751
GR11,2008,0,0,4900,4910
GR11,2009,0,0,5054,5070
GR11,2010,0,0,5209,5229
GR11,2011,0,0,5031,5052
GR11,2012,0,0,4853,4874
GR11,2013,0,0,4675,4696
GR11,2014,0,0,4497,4518
GR11,2015,0,0,4319,4340
GR11,2016,0,0,4345,4365
GR11,2017,0,0,4370,4391
GR11,2018,0,0,4396,4416
GR11,2019,0,0,4421,4442
GR11,2020,0,0,4446,4467
GR11,2021,0,0,4456,4477
GR11,2022,0,0,4465,4486
GR11,2023,0,0,4475,4496
GR11,2024,0,0,4484,4505
GR11,2025,0,0,4494,4515
GR11,2026,0,0,4532,4553
GR11,2027,0,0,4569,4592
GR11,2028,0,0,4607,4630
GR11,2029,0,0,4645,4668
GR11,2030,0,0,4683,4707
GR11,2031,0,0,4739,4767
GR11,2032,0,0,4795,4826
GR11,2033,0,0,4851,4886
GR11,2034,0,0,4907,4945
GR11,2035,0,0,4963,5005
GR11,2036,0,0,5014,5060
GR11,2037,0,0,5064,5115
GR11,2038,0,0,5114,5170
GR11,2039,0,0,5164,5225
GR11,2040,0,0,5214,5279
GR11,2041,0,0,5241,5309
GR11,2042,0,0,5268,5339
GR11,2043,0,0,5295,5369
GR11,2044,0,0,5321,5399
GR11,2045,0,0,5348,5429
GR11,2046,0,0,5368,5451
GR11,2047,0,0,5388,5474
GR11,2048,0,0,5408,5496
GR11,2049,0,0,5428,5519
GR11,2050,0,0,5448,5541
GR12,2006,0,0,6769,6769
GR12,2007,0,0,6758,6759
GR12,2008,0,0,6748,6748
GR12,2009,0,0,6737,6738
GR12,2010,0,0,6727,6727
GR12,2011,0,0,6496,6496
GR12,2012,0,0,6264,6265
GR12,2013,0,0,6033,6033
GR12,2014,0,0,5802,5802
GR12,2015,0,0,5571,5571
GR12,2016,0,0,5575,5575
GR12,2017,0,0,5579,5579
GR12,2018,0,0,5583,5583
GR12,2019,0,0,5587,5587
GR12,2020,0,0,5591,5591
GR12,2021,0,0,5584,5584
GR12,2022,0,0,5576,5577
GR12,2023,0,0,5569,5569
GR12,2024,0,0,5562,5562
GR12,2025,0,0,5554,5555
GR12,2026,0,0,5582,5582
GR12,2027,0,0,5609,5610
GR12,2028,0,0,5636,5638
GR12,2029,0,0,5664,5665
GR12,2030,0,0,5691,5693
GR12,2031,0,0,5748,5752
GR12,2032,0,0,5805,5812
GR12,2033,0,0,5861,5871
GR12,2034,0,0,5918,5930
GR12,2035,0,0,5975,5990
GR12,2036,0,0,6028,6047
GR12,2037,0,0,6082,6103
GR12,2038,0,0,6135,6160
GR12,2039,0,0,6188,6217
GR12,2040,0,0,6242,6274
GR12,2041,0,0,6268,6303
GR12,2042,0,0,6295,6332
GR12,2043,0,0,6321,6360
GR12,2044,0,0,6348,6389
GR12,2045,0,0,6375,6418
GR12,2046,0,0,6394,6439
GR12,2047,0,0,6414,6461
GR12,2048,0,0,6433,6482
GR12,2049,0,0,6453,6503
GR12,2050,0,0,6472,6525
GR13,2006,0,0,2141,2141
GR13,2007,0,0,2146,2146
GR13,2008,0,0,2151,2151
GR13,2009,0,0,2156,2156
GR13,2010,0,0,2161,2161
GR13,2011,0,0,2108,2108
GR13,2012,0,0,2054,2055
GR13,2013,0,0,2001,2001
GR13,2014,0,0,1948,1948
GR13,2015,0,0,1895,1895
GR13,2016,0,0,1917,1917
GR13,2017,0,0,1939,1939
GR13,2018,0,0,1961,1962
GR13,2019,0,0,1984,1984
GR13,2020,0,0,2006,2006
GR13,2021,0,0,2015,2016
GR13,2022,0,0,2025,2025
GR13,2023,0,0,2034,2035
GR13,2024,0,0,2043,2044
GR13,2025,0,0,2053,2054
GR13,2026,0,0,2069,2071
GR13,2027,0,0,2085,2088
GR13,2028,0,0,2101,2105
GR13,2029,0,0,2117,2121
GR13,2030,0,0,2133,2138
GR13,2031,0,0,2157,2165
GR13,2032,0,0,2182,2192
GR13,2033,0,0,2206,2218
GR13,2034,0,0,2230,2245
GR13,2035,0,0,2254,2271
GR13,2036,0,0,2274,2293
GR13,2037,0,0,2293,2315
GR13,2038,0,0,2313,2337
GR13,2039,0,0,2332,2360
GR13,2040,0,0,2352,2382
GR13,2041,0,0,2363,2394
GR13,2042,0,0,2374,2407
GR13,2043,0,0,2385,2419
GR13,2044,0,0,2396,2432
GR13,2045,0,0,2407,2444
GR13,2046,0,0,2415,2454
GR13,2047,0,0,2424,2464
GR13,2048,0,0,2432,2474
GR13,2049,0,0,2441,2484
GR13,2050,0,0,2450,2494
GR14,2006,0,0,3950,3950
GR14,2007,0,0,3875,3875
GR14,2008,0,0,3800,3800
GR14,2009,0,0,3725,3725
GR14,2010,0,0,3650,3650
GR14,2011,0,0,3537,3537
GR14,2012,0,0,3424,3424
GR14,2013,0,0,3311,3311
GR14,2014,0,0,3197,3197
GR14,2015,0,0,3084,3084
GR14,2016,0,0,3106,3106
GR14,2017,0,0,3128,3128
GR14,2018,0,0,3150,3150
GR14,2019,0,0,3172,3172
GR14,2020,0,0,3194,3194
GR14,2021,0,0,3205,3205
GR14,2022,0,0,3216,3216
GR14,2023,0,0,3226,3226
GR14,2024,0,0,3237,3237
GR14,2025,0,0,3248,3248
GR14,2026,0,0,3278,3278
GR14,2027,0,0,3308,3309
GR14,2028,0,0,3339,3340
GR14,2029,0,0,3369,3371
GR14,2030,0,0,3400,3401
GR14,2031,0,0,3445,3448
GR14,2032,0,0,3489,3496
GR14,2033,0,0,3534,3543
GR14,2034,0,0,3579,3590
GR14,2035,0,0,3624,3637
GR14,2036,0,0,3662,3679
GR14,2037,0,0,3701,3721
GR14,2038,0,0,3740,3764
GR14,2039,0,0,3779,3806
GR14,2040,0,0,3818,3848
GR14,2041,0,0,3839,3871
GR14,2042,0,0,3860,3895
GR14,2043,0,0,3882,3918
GR14,2044,0,0,3903,3942
GR14,2045,0,0,3924,3965
GR14,2046,0,0,3940,3983
GR14,2047,0,0,3956,4000
GR14,2048,0,0,3972,4018
GR14,2049,0,0,3987,4036
GR14,2050,0,0,4003,4054
GR21,2006,0,0,1482,1482
GR21,2007,0,0,1499,1499
GR21,2008,0,0,1516,1516
GR21,2009,0,0,1533,1534
GR21,2010,0,0,1550,1551
GR21,2011,0,0,1508,1509
GR21,2012,0,0,1466,1467
GR21,2013,0,0,1425,1425
GR21,2014,0,0,1383,1383
GR21,2015,0,0,1341,1342
GR21,2016,0,0,1352,1353
GR21,2017,0,0,1363,1364
GR21,2018,0,0,1374,1375
GR21,2019,0,0,1385,1386
GR21,2020,0,0,1396,1397
GR21,2021,0,0,1402,1403
GR21,2022,0,0,1408,1409
GR21,2023,0,0,1414,1415
GR21,2024,0,0,1420,1421
GR21,2025,0,0,1426,1427
GR21,2026,0,0,1439,1440
GR21,2027,0,0,1451,1453
GR21,2028,0,0,1464,1466
GR21,2029,0,0,1477,1479
GR21,2030,0,0,1489,1492
GR21,2031,0,0,1506,1509
GR21,2032,0,0,1522,1527
GR21,2033,0,0,1539,1544
GR21,2034,0,0,1555,1562
GR21,2035,0,0,1572,1579
GR21,2036,0,0,1588,1597
