Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
EE00,2006,0,0,20411,20411
EE00,2007,0,0,20573,20574
EE00,2008,0,0,20735,20736
EE00,2009,0,0,20897,20899
EE00,2010,0,0,21059,21062
EE00,2011,0,0,21400,21450
EE00,2012,0,0,21742,21838
EE00,2013,0,0,22083,22226
EE00,2014,0,0,22424,22614
EE00,2015,0,0,22766,23002
EE00,2016,0,0,22954,23223
EE00,2017,0,0,23142,23444
EE00,2018,0,0,23330,23665
EE00,2019,0,0,23518,23886
EE00,2020,0,0,23706,24107
EE00,2021,0,0,23775,24189
EE00,2022,0,0,23844,24271
EE00,2023,0,0,23913,24353
EE00,2024,0,0,23982,24436
EE00,2025,0,0,24051,24518
EE00,2026,0,0,24123,24605
EE00,2027,0,0,24195,24692
EE00,2028,0,0,24267,24778
EE00,2029,0,0,24339,24865
EE00,2030,0,0,24411,24952
EE00,2031,0,0,24452,25003
EE00,2032,0,0,24494,25053
EE00,2033,0,0,24535,25103
EE00,2034,0,0,24576,25154
EE00,2035,0,0,24617,25204
EE00,2036,0,0,24660,25256
EE00,2037,0,0,24702,25308
EE00,2038,0,0,24744,25359
EE00,2039,0,0,24786,25411
EE00,2040,0,0,24828,25463
EE00,2041,0,0,24862,25504
EE00,2042,0,0,24895,25545
EE00,2043,0,0,24929,25586
EE00,2044,0,0,24962,25628
EE00,2045,0,0,24996,25669
EE00,2046,0,0,25021,25700
EE00,2047,0,0,25046,25731
EE00,2048,0,0,25071,25763
EE00,2049,0,0,25097,25794
EE00,2050,0,0,25122,25825
