Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
IE01,2006,0,0,1981,1981
IE01,2007,0,0,1968,1968
IE01,2008,0,0,1955,1955
IE01,2009,0,0,1942,1942
IE01,2010,0,0,1929,1929
IE01,2011,0,0,1949,1949
IE01,2012,0,0,1970,1970
IE01,2013,0,0,1990,1991
IE01,2014,0,0,2011,2012
IE01,2015,0,0,2032,2032
IE01,2016,0,0,2068,2069
IE01,2017,0,0,2103,2105
IE01,2018,0,0,2139,2142
IE01,2019,0,0,2175,2179
IE01,2020,0,0,2211,2215
IE01,2021,0,0,2232,2237
IE01,2022,0,0,2254,2259
IE01,2023,0,0,2275,2281
IE01,2024,0,0,2297,2303
IE01,2025,0,0,2319,2326
IE01,2026,0,0,2340,2347
IE01,2027,0,0,2361,2369
IE01,2028,0,0,2382,2391
IE01,2029,0,0,2403,2413
IE01,2030,0,0,2424,2435
IE01,2031,0,0,2449,2461
IE01,2032,0,0,2473,2486
IE01,2033,0,0,2498,2512
IE01,2034,0,0,2523,2538
IE01,2035,0,0,2548,2564
IE01,2036,0,0,2569,2586
IE01,2037,0,0,2590,2608
IE01,2038,0,0,2611,2630
IE01,2039,0,0,2632,2652
IE01,2040,0,0,2653,2674
IE01,2041,0,0,2673,2695
IE01,2042,0,0,2693,2716
IE01,2043,0,0,2713,2737
IE01,2044,0,0,2733,2758
IE01,2045,0,0,2752,2779
IE01,2046,0,0,2779,2807
IE01,2047,0,0,2806,2836
IE01,2048,0,0,2833,2864
IE01,2049,0,0,2860,2893
IE01,2050,0,0,2886,2921
IE02,2006,0,0,21521,21521
IE02,2007,0,0,21505,21505
IE02,2008,0,0,21488,21488
IE02,2009,0,0,21472,21472
IE02,2010,0,0,21455,21455
IE02,2011,0,0,21575,21576
IE02,2012,0,0,21695,21697
IE02,2013,0,0,21814,21818
IE02,2014,0,0,21934,21939
IE02,2015,0,0,22054,22060
IE02,2016,0,0,22237,22249
IE02,2017,0,0,22421,22438
IE02,2018,0,0,22604,22627
IE02,2019,0,0,22788,22816
IE02,2020,0,0,22971,23005
IE02,2021,0,0,23088,23127
IE02,2022,0,0,23205,23249
IE02,2023,0,0,23322,23371
IE02,2024,0,0,23438,23493
IE02,2025,0,0,23555,23615
IE02,2026,0,0,23662,23728
IE02,2027,0,0,23769,23840
IE02,2028,0,0,23876,23953
IE02,2029,0,0,23983,24066
IE02,2030,0,0,24089,24179
IE02,2031,0,0,24212,24310
IE02,2032,0,0,24334,24441
IE02,2033,0,0,24456,24571
IE02,2034,0,0,24578,24702
IE02,2035,0,0,24700,24833
IE02,2036,0,0,24802,24942
IE02,2037,0,0,24903,25052
IE02,2038,0,0,25004,25161
IE02,2039,0,0,25106,25270
IE02,2040,0,0,25207,25380
IE02,2041,0,0,25302,25482
IE02,2042,0,0,25397,25585
IE02,2043,0,0,25492,25688
IE02,2044,0,0,25586,25791
IE02,2045,0,0,25681,25894
IE02,2046,0,0,25803,26026
IE02,2047,0,0,25924,26159
IE02,2048,0,0,26046,26292
IE02,2049,0,0,26168,26425
IE02,2050,0,0,26289,26557
