Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
FR30,2022,0,0,28716,28745
FR30,2023,0,0,28782,28814
FR30,2024,0,0,28849,28884
FR30,2025,0,0,28916,28953
FR30,2026,0,0,29001,29043
FR30,2027,0,0,29086,29134
FR30,2028,0,0,29171,29224
FR30,2029,0,0,29256,29314
FR30,2030,0,0,29341,29405
FR30,2031,0,0,29460,29533
FR30,2032,0,0,29578,29660
FR30,2033,0,0,29697,29788
FR30,2034,0,0,29815,29916
FR30,2035,0,0,29933,30044
FR30,2036,0,0,30069,30193
FR30,2037,0,0,30204,30342
FR30,2038,0,0,30339,30490
FR30,2039,0,0,30475,30639
FR30,2040,0,0,30610,30788
FR30,2041,0,0,30726,30918
FR30,2042,0,0,30843,31047
FR30,2043,0,0,30959,31177
FR30,2044,0,0,31075,31306
FR30,2045,0,0,31191,31436
FR30,2046,0,0,31308,31568
FR30,2047,0,0,31425,31701
FR30,2048,0,0,31542,31833
FR30,2049,0,0,31659,31966
FR30,2050,0,0,31776,32098
FR41,2006,0,0,21715,21715
FR41,2007,0,0,21315,21315
FR41,2008,0,0,20915,20915
FR41,2009,0,0,20515,20515
FR41,2010,0,0,20116,20116
FR41,2011,0,0,20067,20067
FR41,2012,0,0,20019,20019
FR41,2013,0,0,19971,19971
FR41,2014,0,0,19922,19922
FR41,2015,0,0,19874,19874
FR41,2016,0,0,19970,19970
FR41,2017,0,0,20066,20066
FR41,2018,0,0,20161,20163
FR41,2019,0,0,20257,20259
FR41,2020,0,0,20353,20355
FR41,2021,0,0,20371,20374
FR41,2022,0,0,20389,20392
FR41,2023,0,0,20407,20411
FR41,2024,0,0,20425,20429
FR41,2025,0,0,20443,20447
FR41,2026,0,0,20478,20484
FR41,2027,0,0,20513,20520
FR41,2028,0,0,20548,20557
FR41,2029,0,0,20582,20593
FR41,2030,0,0,20617,20630
FR41,2031,0,0,20680,20697
FR41,2032,0,0,20742,20764
FR41,2033,0,0,20805,20830
FR41,2034,0,0,20867,20897
FR41,2035,0,0,20929,20964
FR41,2036,0,0,21003,21045
FR41,2037,0,0,21077,21126
FR41,2038,0,0,21151,21207
FR41,2039,0,0,21225,21288
FR41,2040,0,0,21299,21369
FR41,2041,0,0,21358,21436
FR41,2042,0,0,21418,21502
FR41,2043,0,0,21477,21569
FR41,2044,0,0,21537,21636
FR41,2045,0,0,21597,21702
FR41,2046,0,0,21657,21770
FR41,2047,0,0,21716,21839
FR41,2048,0,0,21776,21907
FR41,2049,0,0,21836,21975
FR41,2050,0,0,21896,22043
FR42,2006,0,0,16080,16080
FR42,2007,0,0,16070,16070
FR42,2008,0,0,16061,16061
FR42,2009,0,0,16051,16051
FR42,2010,0,0,16042,16042
FR42,2011,0,0,16058,16058
FR42,2012,0,0,16074,16074
FR42,2013,0,0,16090,16090
FR42,2014,0,0,16106,16106
FR42,2015,0,0,16122,16122
FR42,2016,0,0,16244,16246
FR42,2017,0,0,16365,16370
FR42,2018,0,0,16487,16494
FR42,2019,0,0,16609,16619
FR42,2020,0,0,16731,16743
FR42,2021,0,0,16788,16802
FR42,2022,0,0,16845,16861
FR42,2023,0,0,16903,16921
FR42,2024,0,0,16960,16980
FR42,2025,0,0,17017,17039
FR42,2026,0,0,17084,17109
FR42,2027,0,0,17150,17180
FR42,2028,0,0,17217,17250
FR42,2029,0,0,17283,17320
FR42,2030,0,0,17350,17390
FR42,2031,0,0,17438,17484
FR42,2032,0,0,17526,17579
FR42,2033,0,0,17614,17674
FR42,2034,0,0,17702,17768
FR42,2035,0,0,17790,17863
FR42,2036,0,0,17885,17967
FR42,2037,0,0,17980,18072
FR42,2038,0,0,18075,18176
FR42,2039,0,0,18171,18280
FR42,2040,0,0,18266,18384
FR42,2041,0,0,18345,18473
FR42,2042,0,0,18425,18563
FR42,2043,0,0,18505,18652
FR42,2044,0,0,18585,18741
FR42,2045,0,0,18665,18830
FR42,2046,0,0,18743,18919
FR42,2047,0,0,18822,19008
FR42,2048,0,0,18901,19097
FR42,2049,0,0,18979,19186
FR42,2050,0,0,19058,19275
FR43,2006,0,0,9362,9362
FR43,2007,0,0,9262,9262
FR43,2008,0,0,9163,9163
FR43,2009,0,0,9063,9063
FR43,2010,0,0,8963,8963
FR43,2011,0,0,8953,8953
FR43,2012,0,0,8943,8943
FR43,2013,0,0,8932,8932
FR43,2014,0,0,8922,8922
FR43,2015,0,0,8912,8912
FR43,2016,0,0,8960,8961
FR43,2017,0,0,9008,9009
FR43,2018,0,0,9057,9058
FR43,2019,0,0,9105,9106
FR43,2020,0,0,9153,9155
FR43,2021,0,0,9167,9169
FR43,2022,0,0,9181,9183
FR43,2023,0,0,9194,9197
FR43,2024,0,0,9208,9211
