Region,Year,UrbanMin,UrbanMax,IndustryMin,IndustryMax
LT00,2006,0,0,41793,41793
LT00,2007,0,0,42074,42093
LT00,2008,0,0,42356,42392
LT00,2009,0,0,42637,42692
LT00,2010,0,0,42918,42991
LT00,2011,0,0,43367,43516
LT00,2012,0,0,43815,44040
LT00,2013,0,0,44263,44564
LT00,2014,0,0,44711,45088
LT00,2015,0,0,45159,45613
LT00,2016,0,0,45440,45950
LT00,2017,0,0,45720,46288
LT00,2018,0,0,46001,46626
LT00,2019,0,0,46282,46964
LT00,2020,0,0,46562,47302
LT00,2021,0,0,46601,47349
LT00,2022,0,0,46640,47396
LT00,2023,0,0,46679,47443
LT00,2024,0,0,46718,47490
LT00,2025,0,0,46756,47536
LT00,2026,0,0,46766,47548
LT00,2027,0,0,46775,47559
LT00,2028,0,0,46785,47570
LT00,2029,0,0,46794,47581
LT00,2030,0,0,46804,47592
LT00,2031,0,0,46793,47579
LT00,2032,0,0,46781,47565
LT00,2033,0,0,46770,47551
LT00,2034,0,0,46759,47538
LT00,2035,0,0,46748,47524
LT00,2036,0,0,46804,47593
LT00,2037,0,0,46860,47663
LT00,2038,0,0,46917,47732
LT00,2039,0,0,46973,47802
LT00,2040,0,0,47029,47871
LT00,2041,0,0,47098,47957
LT00,2042,0,0,47166,48042
LT00,2043,0,0,47235,48128
LT00,2044,0,0,47304,48213
LT00,2045,0,0,47372,48298
LT00,2046,0,0,47429,48369
LT00,2047,0,0,47486,48440
LT00,2048,0,0,47543,48511
LT00,2049,0,0,47600,48582
LT00,2050,0,0,47657,48653
