Label;count
Forest land remaining Forest land;193
Forest land converted to Artificial land;13
Cropland converted to Forest land;4468
Cropland remaining Cropland;9179
Cropland converted to Grassland;407
Cropland converted to Artificial land;2339
Artificial land remaining Artificial land;7870
Residual land converted to Artificial land;487
Residual land remaining Residual land;4241
