CumulHa;Price
883173;0
883212;1
883236;2
883242;3
883255;4
883265;5
883267;6
883271;7
883273;8
883276;9
883277;10
883278;11
883280;12
883281;13
883282;14
883283;19
1013810;100000
1014299;100001
1014328;100002
1014344;100003
1014348;100004
1014349;100006
1014350;100008
1014352;100010
1014353;100011
1014354;100013
1014355;100014
1014356;100016
1014357;100017
1014358;100018
1014359;100019
1014360;100020
1014361;100021
1014362;100022
1014366;100024
1014368;100028
1014370;100029
1014371;100031
1014372;100033
1014374;100036
1014375;100039
1014377;100040
1014378;100044
1014379;100045
1014381;100046
1014383;100048
1014384;100049
1014385;100051
1014386;100055
1014387;100058
1014389;100059
1014390;100063
1014391;100071
1014392;100076
1014393;100087
1014394;100088
1014395;100097
1014396;100105
1014397;100106
1014398;100108
1014399;100114
1014400;100122
1014401;100124
1014402;100137
1014403;100141
1014404;100144
1014405;100145
1014406;100150
1014407;100154
1014408;100160
1014409;100169
1014410;100170
1014411;100175
1014412;100180
1014413;100227
1014414;100229
1014415;100233
1014416;100260
1014417;100276
1014418;100280
1014419;100317
1014420;100367
1014421;100415
1014422;100465
1014423;100510
1014424;100535
1014425;100568
1014426;100604
1014427;100626
1014428;100776
1014429;100831
1014430;100868
1014431;100890
1014432;101005
1014433;101009
1014434;101082
1014435;101096
1014436;101104
1014437;101113
1014438;101114
1014439;101143
1014440;101191
1014441;101225
1014442;101297
1014443;101304
1014444;101369
1014445;101379
1014446;101411
1014447;101644
1014448;101806
1014449;101962
1014450;101966
1014451;101992
1014452;102025
1014453;102274
1014454;102325
1014455;102403
1014456;102404
1014457;102450
1014458;102529
1014459;102555
1014460;102598
1014461;102651
1014462;102795
1014463;102881
1014464;102959
1014465;103036
1014466;103169
1014467;103175
1014468;103243
1014469;103321
1014470;103434
1014471;103445
1014472;103626
1014473;103708
1014474;103787
1014475;103927
1014476;103931
1014477;103996
1014478;104032
1014479;104146
1014480;104239
1014481;104374
1014482;104660
1014483;104665
1014484;104782
1014485;104855
1014486;104869
1014487;105126
1014488;105234
1014489;105436
1014490;105461
1014491;105481
1014492;105500
1014493;105523
1014494;105862
1014495;105946
1014496;105993
1014497;106162
1014498;106197
1014499;106227
1014500;106318
1014501;106322
1014502;106358
1014503;106438
1014504;106505
1014505;106516
1014506;106571
1014507;106638
1014508;106641
1014509;106642
1014510;106661
1014511;106681
1014512;106689
1014513;106692
1014514;106871
1014515;106880
1014516;106976
1014517;106980
1014518;106986
1014519;107305
1014520;107363
1014521;107396
1014522;107517
1014523;107633
1014524;107671
1014525;107720
1014526;107760
1014527;107791
1014528;107901
1014529;107904
1014530;107942
1014531;107964
1014532;107999
1014533;108029
1014534;108086
1014535;108165
1014536;108454
1014537;108503
1014538;108517
1014539;108666
1014540;108741
1014541;108770
1014542;108873
1014543;108922
1014544;109059
1014545;109268
1014546;109488
1014547;109568
1014548;109701
1014549;110028
1014550;110035
1014551;110327
1014552;110387
1014553;110518
1014554;110668
1014555;110669
1014556;110960
1014557;110996
1014558;111011
1014559;111016
1014560;111078
1014561;111179
1014562;111303
1014563;111333
1014565;111352
