Label;count
Forest land remaining Forest land;2201470
Forest land converted to Artificial land;236
Cropland remaining Cropland;2016427
Cropland converted to Grassland;19918
Cropland converted to Artificial land;10357
Grassland converted to Forest land;11
Grassland converted to Cropland;1
Grassland remaining Grassland;267367
Grassland converted to Artificial land;3242
Artificial land remaining Artificial land;268157
Residual land remaining Residual land;41789
