Label;count
Forest land remaining Forest land;2780044
Forest land converted to Artificial land;3517
Cropland converted to Forest land;920713
Cropland remaining Cropland;2590216
Cropland converted to Grassland;97780
Cropland converted to Artificial land;68715
Grassland converted to Forest land;5874
Grassland remaining Grassland;796450
Grassland converted to Artificial land;6762
Artificial land remaining Artificial land;457941
Residual land remaining Residual land;27593
