CumulHa;Price
3624575;0
3624684;1
3624685;2
3624687;3
3624688;4
3624690;5
3624692;6
3624693;7
3624695;8
3624696;10
3624698;11
3624700;12
3624701;14
3624702;15
3624704;16
3624706;17
3624707;18
3624709;19
3624711;20
3624713;22
3624715;23
3624716;24
3624717;25
3624720;27
3624721;30
3624723;34
3624724;35
3624726;36
3624728;39
3624729;40
3624730;41
3624731;42
3624733;47
3624734;48
3624736;49
3624737;50
3624738;52
3624739;53
3624740;56
3624741;58
3624743;59
3624745;62
3624746;63
3624747;64
3624749;65
3624751;67
3624752;69
3624753;70
3624754;71
3624755;72
3624756;73
3624757;74
3624758;77
3624759;78
3624760;79
3624761;80
3624762;81
3624764;85
3624765;86
3624766;87
3624767;88
3624769;90
3624772;92
3624773;95
3624775;96
3624776;97
3624777;98
3624778;100
3624780;101
3624782;102
3624784;103
3624785;104
3624786;105
3624787;106
3624788;108
3624789;110
3624791;111
3624792;113
3624795;114
3624796;115
3624798;116
3624799;117
3624801;118
3624802;119
3624803;121
3624805;122
3624806;124
3624808;125
3624809;126
3624811;130
3624813;133
3624814;135
3624817;136
3624819;138
3624821;140
3624822;141
3624824;142
3624825;143
3624826;144
3624827;147
3624829;149
3624830;152
3624831;154
3624832;157
3624835;159
3624836;164
3624837;165
3624840;168
3624841;169
3624842;172
3624846;175
3624847;176
3624848;177
3624849;179
3624851;180
3624853;185
3624854;186
3624855;189
3624856;191
3624857;192
3624858;201
3624860;204
3624861;205
3624863;206
3624864;207
3624865;208
3624867;210
3624868;211
3624870;216
3624871;217
3624872;218
3624873;219
3624875;221
3624878;223
3624879;224
3624881;226
3624883;227
3624884;228
3624885;231
3624886;236
3624887;237
3624890;239
3624891;240
3624892;241
3624893;242
3624894;243
3624895;245
3624896;246
3624897;247
3624899;249
3624901;252
3624902;254
3624903;255
3624905;256
3624907;262
3624909;266
3624911;267
3624913;268
3624914;271
3624915;273
3624917;275
3624918;281
3624919;282
3624920;284
3624921;285
3624923;288
3624925;290
3624926;292
3624927;293
3624928;296
3624931;298
3624933;301
3624934;308
3624935;309
3624936;311
3624937;313
3624938;316
3624939;319
3624940;320
3624941;325
3624942;327
3624943;329
3624944;330
3624947;334
3624948;340
3624949;343
3624950;345
3624951;347
3624952;348
3624953;349
3624954;350
3624955;351
3624957;352
3624958;357
3624960;361
3624962;362
3624966;364
3624967;366
3624968;369
3624969;370
3624970;372
3624972;378
3624973;379
3624974;383
3624975;384
3624977;385
3624979;391
3624980;392
3624981;395
3624982;399
3624983;400
3624984;402
3624985;403
3624986;404
3624987;406
3624988;410
3624989;413
3624990;415
3624992;418
3624993;420
3624995;424
3624996;426
3624998;427
3624999;433
3625000;434
3625001;435
3625003;436
3625005;439
3625006;440
3625007;441
3625008;443
3625009;444
3625010;447
3625012;448
3625013;449
3625014;453
3625017;454
3625019;455
3625021;456
3625022;458
3625024;459
3625025;460
3625026;461
3625028;463
3625029;465
3625032;466
3625035;470
3625036;471
3625037;475
3625038;476
3625039;479
3625040;486
3625041;487
3625042;488
3625043;489
3625045;490
3625046;491
3625047;494
3625048;496
3625049;497
3625050;498
3625052;500
3625053;502
3625055;503
3625056;506
3625057;507
3625058;508
3625060;509
3625061;512
3625062;516
3625064;518
3625065;519
3625066;521
3625069;522
3625070;525
3625071;527
3625073;528
3625074;529
3625075;531
3625076;533
3625079;534
3625080;537
3625081;538
3625082;539
3625085;540
3625086;541
3625088;543
3625091;544
3625092;545
3625093;546
3625095;552
3625096;553
3625097;555
3625099;557
3625101;558
3625102;562
3625104;565
3625105;566
3625107;567
3625108;568
3625110;569
3625111;570
3625112;572
3625114;574
3625115;575
3625118;577
3625122;578
3625127;580
3625131;581
3625133;583
3625134;584
3625135;585
3625137;586
3625139;588
3625141;589
3625142;590
3625145;593
3625146;594
3625147;596
3625149;598
3625154;600
3625155;602
3625157;605
3625158;606
3625160;607
3625161;608
3625163;609
3625166;610
3625168;611
3625172;614
3625173;615
