CumulHa;Price
2549345;0
2549346;3
2549347;21
2549348;27
2549349;32
2549350;50
2549351;67
2549352;83
2549353;84
2549354;85
2549355;89
2549356;90
2549357;97
2549358;120
2549359;141
2549360;143
2549361;166
2549362;175
2549363;177
2549364;183
2549365;185
2549366;190
2549367;211
2549368;217
2549369;231
2549370;253
2549371;269
2549372;303
2549373;307
2549374;312
2549375;319
2549376;329
2549377;331
2549378;338
2549380;341
2549381;358
2549382;387
2549383;396
2549384;398
2549385;412
2549386;415
2549387;430
2549388;437
2549389;439
2549390;458
2549391;460
2549392;475
2549393;486
2549394;506
2549395;531
2549396;548
2549398;552
2549399;572
2549400;584
2549401;589
2549402;593
2549403;635
2549404;636
2549405;644
2549406;648
2549407;652
2549408;669
2549409;678
2549410;686
2549411;687
2549412;698
2549413;704
2549414;722
2549416;743
2549417;753
2549418;755
2549419;775
2549420;778
2549421;785
2549422;806
2549423;816
2549424;822
2549425;827
2549426;834
2549427;867
2549428;879
2549429;880
2549430;185932
2690022;199999
3019397;200000
3019659;200001
3019809;200002
3019859;200003
3019883;200004
3019888;200005
3019896;200006
3019902;200007
3019907;200008
3019916;200009
3019925;200010
3019929;200011
3019934;200012
3019935;200013
3019938;200014
3019941;200015
3019946;200016
3019949;200017
3019952;200018
3019955;200019
3019958;200020
3019963;200021
3019965;200022
3019971;200023
3019976;200024
3019981;200025
3019985;200026
3019987;200027
3019991;200028
3019994;200029
3019997;200030
3020000;200031
3020002;200032
3020006;200033
3020008;200034
3020010;200035
3020013;200036
3020014;200037
3020017;200038
3020018;200039
3020020;200040
3020021;200041
3020024;200042
3020029;200044
3020032;200045
3020033;200046
3020034;200048
3020035;200049
3020038;200052
3020040;200053
3020041;200054
3020042;200056
3020044;200057
3020045;200058
3020046;200059
3020047;200060
3020048;200061
3020049;200063
3020051;200064
3020052;200066
3020053;200069
3020054;200070
3020056;200071
3020057;200072
3020059;200074
3020060;200075
3020061;200076
3020063;200078
3020064;200081
3020067;200083
3020068;200087
3020069;200088
3020070;200089
3020074;200091
3020075;200093
3020078;200094
3020079;200096
3020080;200104
3020082;200105
3020083;200108
3020084;200111
3020086;200113
3020087;200114
3020088;200116
3020089;200118
3020091;200122
3020093;200125
3020094;200126
3020096;200130
3020097;200131
3020098;200133
3020099;200137
3020100;200142
3020101;200148
3020102;200151
3020103;200153
3020105;200155
3020107;200160
3020108;200161
3020109;200162
3020110;200166
3020111;200174
3020112;200175
3020113;200176
3020115;200178
3020116;200179
3020117;200181
3020119;200182
3020120;200184
3020122;200185
3020124;200188
3020125;200190
3020126;200191
3020127;200196
3020128;200197
3020129;200198
3020130;200203
3020131;200206
3020132;200207
3020133;200208
3020134;200209
3020135;200211
3020136;200213
3020137;200214
3020138;200216
3020139;200217
3020140;200233
3020142;200237
3020143;200238
3020144;200240
3020146;200242
3020147;200246
3020148;200247
3020149;200249
3020150;200256
3020153;200268
3020154;200274
3020155;200275
3020156;200277
3020158;200278
3020159;200279
3020160;200283
3020161;200284
3020162;200287
3020163;200296
3020164;200298
3020165;200300
3020166;200302
3020167;200305
3020168;200311
3020169;200312
3020170;200319
3020171;200325
3020172;200327
3020174;200330
3020175;200332
3020176;200333
3020177;200334
3020178;200335
3020179;200338
3020181;200343
3020183;200347
3020184;200348
3020185;200350
3020187;200358
3020188;200361
3020189;200363
3020190;200370
3020191;200371
3020192;200382
3020193;200391
3020194;200393
3020196;200401
3020198;200402
3020200;200405
3020201;200410
3020202;200413
3020203;200417
3020204;200418
3020205;200419
3020206;200421
3020207;200422
3020208;200423
3020210;200424
3020211;200426
3020212;200427
3020213;200429
3020215;200436
3020216;200438
3020218;200440
3020219;200442
3020221;200443
3020222;200444
3020223;200445
3020225;200448
3020226;200451
3020228;200458
3020229;200462
3020230;200465
3020233;200467
3020235;200470
3020236;200471
3020238;200472
3020239;200480
3020241;200484
3020243;200487
3020244;200489
3020245;200491
3020246;200493
3020247;200495
3020249;200497
3020250;200499
3020252;200500
3020254;200502
3020256;200506
3020257;200509
3020258;200514
3020259;200515
3020260;200520
3020261;200521
3020262;200524
3020263;200528
3020264;200532
3020265;200537
3020266;200543
3020267;200544
3020268;200547
3020270;200548
3020271;200555
3020272;200556
3020273;200557
3020274;200558
3020276;200560
3020277;200570
3020278;200572
3020279;200573
3020280;200575
3020282;200578
3020283;200583
3020285;200585
3020287;200586
3020288;200588
3020291;200591
3020293;200592
3020294;200593
3020296;200599
3020297;200600
3020299;200602
3020301;200605
3020302;200606
3020304;200607
3020305;200608
3020306;200610
3020307;200611
3020308;200612
3020309;200613
3020310;200616
3020311;200617
3020312;200619
3020314;200621
3020315;200622
3020317;200624
3020318;200625
3020319;200628
3020321;200629
3020322;200633
3020323;200634
3020324;200636
3020326;200638
3020327;200640
3020329;200642
3020331;200643
3020332;200644
3020333;200645
3020334;200646
3020335;200648
3020336;200650
3020337;200651
3020339;200653
3020340;200654
3020343;200655
3020345;200657
3020346;200661
3020347;200663
3020349;200664
3020352;200665
3020353;200666
3020355;200667
3020356;200668
3020357;200669
3020358;200670
3020359;200672
3020361;200673
3020365;200674
3020366;200675
3020367;200676
3020369;200677
3020372;200678
3020374;200679
3020376;200681
3020377;200683
3020380;200684
3020381;200685
3020383;200687
3020386;200688
3020388;200689
3020390;200690
3020392;200693
3020393;200694
3020395;200695
3020398;200696
3020400;200697
3020401;200698
3020403;200699
3020404;200700
3020405;200702
3020406;200703
3020408;200706
3020413;200707
3020415;200708
3020416;200709
3020418;200710
3020420;200712
3020421;200714
3020422;200715
3020424;200716
3020425;200717
3020426;200719
3020430;200720
3020432;200721
3020433;200722
3020435;200723
3020437;200725
3020438;200730
3020439;200732
3020441;200733
3020443;200734
3020446;200736
3020447;200738
3020448;200739
3020449;200740
3020450;200742
3020452;200744
3020453;200746
3020456;200751
3020458;200752
3020459;200753
3020461;200754
3020462;200755
3020463;200756
3020465;200757
3020467;200760
3020469;200762
3020470;200763
3020472;200764
3020475;200765
3020476;200766
3020478;200769
3020479;200771
3020480;200772
3020483;200773
3020485;200774
3020486;200776
3020487;200777
3020489;200778
3020490;200780
3020491;200781
3020493;200782
3020495;200784
3020496;200785
3020498;200786
3020499;200788
3020502;200789
3020504;200790
3020505;200791
3020507;200795
3020508;200796
3020510;200798
3020511;200799
3020512;200800
3020514;200802
3020516;200803
3020518;200804
3020519;200805
3020521;200809
3020522;200810
3020523;200812
3020525;200813
3020526;200814
3020527;200816
3020528;200817
3020529;200818
3020532;200819
3020533;200820
3020534;200822
3020535;200825
3020537;200826
3020539;200827
3020540;200828
3020541;200830
3020542;200831
3020545;200833
3020549;200834
3020552;200835
3020555;200836
3020556;200838
3020559;200839
3020560;200842
3020563;200844
3020566;200845
3020568;200848
3020570;200850
3020571;200851
3020573;200852
3020574;200853
3020576;200854
3020577;200855
3020578;200856
3020581;200857
3020582;200858
3020583;200859
3020584;200860
3020586;200861
3020587;200862
3020589;200863
3020590;200864
3020596;200865
3020599;200867
3020600;200868
3020604;200869
3020607;200870
3020609;200871
3020612;200872
3020615;200873
3020617;200874
3020620;200875
3020622;200876
3020625;200877
3020630;200878
3020631;200879
3020635;200880
3020638;200881
3020641;200882
3020643;200883
3020644;200892
3020645;200921
3020646;200927
3020647;200928
3020648;200950
3020649;200965
3020650;200968
3020651;201006
3020652;201043
3020653;201049
3020654;201086
3020655;201103
3020656;201114
3020657;201127
3020658;201141
3020659;201160
3020660;201163
3020661;201205
3020662;201274
3020663;201294
3020664;201296
3020665;201389
3020666;201484
3020667;201626
3020668;201678
3020669;201816
3020670;201937
3020671;202119
3020672;202125
3020673;202152
3020674;202185
3020675;202285
3020676;202329
3020677;202342
3020678;202351
3020679;202480
3020680;202491
3020681;202501
3020682;202519
3020683;202555
3020684;202626
3020685;202629
3020686;202867
3020687;202904
3020688;202914
3020689;203080
3020690;203097
3020691;203129
3020692;203169
3020693;203309
3020694;203964
3020695;205242
3020696;205417
3020697;205458
3020698;205681
3020699;205709
3020700;205725
3020701;205873
3020702;206562
3020703;206657
3020704;206753
3020705;214948
3020706;227895
3020707;228259
3020708;228560
3020709;229683
3020710;234113
3020711;236467
3020712;242044
3020713;253886
3020714;264908
3020715;264966
3020720;265473
3020721;265498
3020722;265508
3020723;265557
3020725;265577
3020726;265582
3020727;265604
3020728;265609
3020729;266195
3020730;266198
3020732;266259
3020733;266266
3020734;266273
3020735;266307
3020736;267024
3020737;267072
3020738;267082
3020739;267128
3020740;267129
3020741;267137
3020742;267194
3020743;268070
3020745;268071
3020746;268084
3020747;268137
3020748;268150
3020751;268217
3020752;268240
3020753;268287
3020754;268337
3020755;268351
3020756;268359
3020757;269229
3020759;269461
3020761;269572
3020762;269630
3020763;269645
3020764;269691
3020765;271069
3020766;271171
3020767;271204
3020768;271253
3020769;271276
3020770;272394
3020771;273026
3020772;274412
3020773;275915
3020774;278995
3020775;280807
3020776;283045
3020777;284040
3020778;285042
3020779;287086
3020780;288757
3020781;289420
3020782;290086
3020783;291997
3020784;297875
3020785;299581
3020786;299609
3020914;299999
3022221;300000
3022222;300819
3022223;302871
3022224;302983
3022225;303038
3022226;303301
3022227;303325
3022228;303715
3022229;304307
3022230;304998
3022231;306167
3022232;306401
3022233;307547
3022234;307926
3022235;310188
3022236;310365
3022237;312432
3022238;313998
3022239;314168
3022240;314623
3022241;315129
3022242;315481
3022243;315880
3022244;316201
3022245;317003
3022246;317286
3022247;318690
3022248;321601
3022249;321995
3022250;322613
3022251;323227
3022252;323331
3022253;324453
3022263;324999
3022264;325224
3022265;325840
3022266;329539
3022267;329888
3022268;330093
3022269;330947
3022270;331669
3022271;332090
3022272;332174
3022273;332783
3022274;334596
3022275;337010
3022276;337028
3022277;338406
3022278;339105
3022280;339511
3022281;339512
3022282;339513
3022283;339516
3022284;339541
3022286;339561
3022287;339563
3022288;339564
3022289;339996
3022290;340006
3022291;340018
3022293;340044
3022294;340055
3022295;340154
3022296;340665
3022297;340681
3022298;340684
3022299;340688
3022300;340875
3022301;341025
3022302;341229
3022303;341254
3022304;341329
3022305;341388
3022306;342150
3022307;342192
3022308;342307
3022309;342349
3022310;342383
3022311;342400
3022312;342433
3022313;342464
3022314;342489
3022315;342496
3022316;342523
3022317;342527
3022318;342545
3022319;342565
3022320;342630
3022321;342672
3022322;342770
3022323;342781
3022324;342791
3022325;342797
3022326;342801
3022327;342804
3022328;342806
3022329;342819
3022330;342825
3022331;342826
3022332;342827
3022333;342828
3022335;342829
3022337;342831
3022341;342832
3022345;342833
3022359;342834
3022386;342835
3022409;342836
3022412;342837
3022415;342838
3022418;342839
3022421;342840
3022422;342841
3022423;342842
3022424;342843
3022427;342844
3022429;342845
3022430;342846
3022434;342847
3022436;342849
3022437;342850
3022438;342851
3022440;342852
3022444;342853
3022451;342854
3022458;342855
3022473;342856
3022474;344119
3022475;344745
3022476;344987
3022477;345419
3022478;345429
3022479;345513
3022480;346753
3022481;346799
3022482;348102
3022483;348336
3022484;348729
3022485;349175
3022486;349177
3022487;349179
3022488;349181
3022489;349185
3022490;349188
3022492;349193
3022493;349198
3022497;349211
3022499;349212
3022500;349213
3022501;349217
3022502;349230
3022506;349232
3022508;349233
3022509;349240
3022511;349246
3022512;349249
3022513;349251
3022514;349253
3022515;349256
3022516;350135
3022517;350139
3022518;350142
3022519;350188
3022520;350226
3022521;350385
3022522;350411
3022523;350944
3022524;350955
3022525;351136
3022526;351145
3022527;351263
3022528;351273
3022529;352191
3022530;352199
3022531;352219
3022532;352280
3022533;352393
3022534;352441
3022535;352661
3022536;352712
3022537;352742
3022538;352818
3022539;353001
3022540;353323
3022542;353354
3022543;353394
3022544;353919
3022545;353925
3022546;353930
3022547;354006
3022550;354136
3022551;354185
3022552;354278
3022553;354662
3022554;354924
3022555;355016
3022556;355085
3022557;355086
3022558;355096
3022559;355165
3022560;355970
3022561;356015
3022562;356020
3022563;356024
3022566;356274
3022567;357266
3022568;357634
3022569;357804
3022570;358007
3022571;358049
3022572;358179
3022573;358366
3022574;358456
3022575;358676
3022576;358751
3022577;358971
3022579;359347
3022580;359361
3022581;359889
3022582;360316
3022583;361136
3022584;361454
3022585;361672
3022586;361940
3022587;362009
3022588;363090
3022589;363091
3022590;363093
3022591;363096
3022592;363101
3022593;363105
3022594;363115
3022595;363197
3022596;363205
3022597;363213
3022599;363220
3022600;363227
3022601;363237
3022602;363239
3022603;363252
3022604;363259
3022605;363272
3022606;363304
3022607;363317
3022608;363354
3022609;363367
3022610;363373
3022611;363381
3022613;363391
3022614;363399
3022615;363401
3022616;363403
3022617;363408
3022618;363423
3022619;363428
3022620;363429
3022621;363639
3022622;363640
3022623;363957
3022624;364096
3022625;364527
3022626;364547
3022627;364603
3022628;364873
3022629;365144
3022630;365649
3022631;365792
3022632;366008
3022633;366101
3022634;366142
3022635;366635
3022636;367125
3022637;367249
3022638;367849
3022639;368688
3022640;369204
3022641;369766
3022642;369778
3022643;370003
3022644;370116
3022645;370671
3022646;370754
3022647;370945
3022648;372281
3022649;372309
3022650;372588
3022651;372630
3022652;373651
3022653;374955
3022664;375000
3022665;375351
3022666;375410
3022667;375634
3022668;376336
3022669;376545
3022702;376666
3022703;376688
3022704;377922
3022705;378405
3022706;378412
3022707;378508
3022708;378661
3022709;378726
3022710;379102
3022711;379284
3022712;380572
3022713;380776
3022714;380942
3022715;381161
3022716;381637
3022717;381916
3022718;383003
3022719;383669
3022720;383926
3022721;383944
3022722;384211
