Label;count
Forest land remaining Forest land;2201470
Forest land converted to Artificial land;236
Cropland remaining Cropland;2036847
Cropland converted to Grassland;1744
Cropland converted to Artificial land;8111
Grassland converted to Forest land;11
Grassland converted to Cropland;1
Grassland remaining Grassland;268517
Grassland converted to Artificial land;2092
Artificial land remaining Artificial land;268157
Residual land remaining Residual land;41789
