ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
CY00;119518;121933;0.010002;121933;-506632;1403;1432;0.0102293;1432;-117161;37762;38525;0.0100017;38525;-112029;0;0;;0;-298659

"DiscrAlloc completed for 14 tiles with a total magnified suitability of 117875120261 over 886106 land units = 133025.981385 per land unit, which is optimal"
