Label;count
Forest land remaining Forest land;2519333
Forest land converted to Artificial land;5860
Cropland remaining Cropland;1116074
Cropland converted to Grassland;14129
Cropland converted to Artificial land;4087
Grassland remaining Grassland;300192
Grassland converted to Artificial land;4993
Artificial land remaining Artificial land;76477
Residual land converted to Artificial land;4129
Residual land remaining Residual land;41746
