CumulHa;Price
12546360;0
12560384;1
12570862;2
12571073;99997
12571404;99998
12587611;99999
12692310;100000
12692319;100001
12692325;100002
12692329;100003
12692332;100004
12692341;100005
12692344;100006
12692346;100007
12692348;100008
12692352;100009
12692353;100010
12692357;100011
12692359;100012
12692361;100013
12692366;100015
12692371;100016
12692373;100017
12692375;100018
12692377;100019
12692379;100020
12692384;100021
12692388;100022
12692392;100023
12692396;100024
12692399;100025
12692402;100026
12692404;100027
12692407;100028
12692412;100029
12692414;100030
12692418;100031
12692419;100032
12692424;100033
12692429;100034
12692433;100036
12692436;100037
12692437;100038
12692439;100039
12692442;100040
12692444;100041
12692445;100042
12692446;100043
12692448;100046
12692451;100047
12692453;100048
12692455;100049
12692458;100050
12692461;100051
12692464;100052
12692467;100053
12692468;100054
12692472;100056
12692473;100057
12692474;100058
12692478;100059
12692480;100061
12692482;100062
12692484;100064
12692486;100065
12692487;100067
12692488;100068
12692489;100069
12692492;100070
12692493;100071
12692494;100072
12692495;100073
12692497;100074
12692498;100075
12692499;100076
12692500;100077
12692503;100078
12692504;100080
12692505;100082
12692507;100083
12692509;100084
12692510;100085
12692512;100086
12692515;100087
12692517;100088
12692518;100089
12692519;100090
12692521;100091
12692522;100092
12692523;100093
12692524;100094
12692526;100095
12692529;100096
12692530;100097
12692531;100098
12692534;100100
12692535;100101
12692536;100102
12692537;100103
12692539;100104
12692540;100105
12692542;100106
12692543;100108
12692545;100109
12692546;100110
12692549;100111
12692550;100112
12692551;100113
12692552;100114
12692555;100115
12692557;100116
12692558;100117
12692560;100119
12692561;100120
12692563;100121
12692564;100122
12692566;100123
12692567;100124
12692570;100125
12692573;100126
12692578;100128
12692579;100129
12692582;100130
12692584;100131
12692588;100132
12692589;100133
12692590;100134
12692591;100135
12692593;100136
12692594;100137
12692595;100138
12692596;100139
12692600;100140
12692601;100141
12692602;100144
12692603;100145
12692604;100146
12692605;100147
12692607;100150
12692608;100151
12692611;100152
12692613;100153
12692615;100154
12692617;100156
12692620;100157
12692622;100158
12692623;100160
12692627;100161
12692628;100162
12692631;100163
12692632;100165
12692635;100167
12692637;100168
12692638;100169
12692640;100170
12692643;100171
12692645;100172
12692646;100173
12692647;100174
12692649;100175
12692653;100176
12692654;100177
12692655;100179
12692657;100180
12692659;100181
12692660;100182
12692662;100183
12692663;100184
12692666;100185
12692667;100189
12692671;100190
12692673;100191
12692675;100192
12692676;100193
12692678;100194
12692681;100195
12692682;100196
12692683;100197
12692685;100198
12692688;100200
12692689;100201
12692690;100202
12692691;100204
12692694;100205
12692696;100206
12692697;100207
12692698;100208
12692699;100209
12692700;100210
12692702;100211
12692703;100212
12692704;100213
12692706;100214
12692708;100216
12692709;100218
12692710;100219
12692712;100220
