CumulHa;Price
1253241;0
1255077;100000
1255083;199994
1255095;199995
1255136;199996
1255342;199997
1256192;199998
1500588;199999
1939621;200000
1939740;200001
1939744;200002
1939746;200003
1939747;200004
1939749;200005
1939750;200006
1939751;200008
1939752;200009
1939753;200010
1939754;200011
1939756;200013
1939758;200014
1939761;200016
1939763;200019
1939764;200022
1939765;200023
1939766;200024
1939770;200025
1939771;200026
1939772;200029
1939774;200030
1939775;200033
1939776;200034
1939777;200035
1939778;200036
1939779;200037
1939780;200041
1939782;200043
1939786;200044
1939788;200046
1939789;200047
1939790;200048
1939791;200049
1939793;200051
1939794;200053
1939795;200055
1939796;200056
1939797;200058
1939798;200059
1939799;200060
1939800;200061
1939801;200063
1939802;200064
1939803;200065
1939804;200076
1939805;200087
1939806;200090
1939807;200092
1939808;200095
1939809;200132
1939810;200143
1939811;200445
1939812;205676
1939813;212420
1939814;220036
1939815;222480
1939816;224250
1939817;231861
1939818;232312
1939819;233913
1939820;240942
1939821;242639
1939822;243736
1939823;244269
1939824;244809
1939825;248916
1939826;250140
1939827;260825
1939828;261042
1939829;263479
1939830;270190
1939831;275873
1939832;276763
1939833;280119
1939834;280253
1939835;282872
1939836;285407
1939837;291941
1939838;293499
1939839;295323
1939840;299996
1939841;299997
1941106;299999
1963939;300000
1965965;300001
1966050;300002
1966051;409343
1966055;499999
1974226;500000
1975428;500001
1975502;500002
1975571;500003
1975666;500004
1975816;500005
1975914;500006
1976106;500007
1976229;500008
1976405;500009
1976597;500010
1976814;500011
1977028;500012
1977298;500013
1977533;500014
1994713;600000
1994714;683584
1994715;684508
1994716;684540
1994717;684633
1994718;684796
1994719;684807
1994720;684872
1994721;684875
1994722;684881
1994723;684885
1994724;684913
1994725;684916
1994726;684917
1994727;684951
1994728;684970
1994729;684988
1994730;684994
1994731;685002
1994732;685045
1994733;685069
1994734;685087
1994736;685088
1994737;685092
1994738;685125
1994739;685146
1994740;685155
1994741;685162
1994742;685195
1994743;685200
1994744;685202
1994745;685207
1994746;685208
1994747;685220
1994748;685249
1994749;685259
1994750;685284
1994751;685291
1994752;685320
1994753;685321
1994754;685323
1994755;685327
1994756;685373
1994757;685420
1994759;685463
1994760;685481
1994761;685502
1994762;685534
1994763;685551
1994764;685571
1994765;685575
1994766;685576
1994767;685577
1994768;685581
1994769;685606
1994770;685619
1994771;685651
1994772;685654
1994773;685677
1994774;685686
1994775;685708
1994776;685710
1994777;685734
1994778;685743
1994779;685756
1994780;685788
1994781;685810
1994782;685833
1994783;685839
1994784;685841
1994785;685848
1994786;685871
1994787;685905
1994788;686145
1994789;686252
1994790;686350
1994791;686357
1994792;686370
1994793;686579
1994794;686669
1994795;686721
1994796;686734
1994797;686813
1994798;687001
1994799;687010
1994800;687057
1994801;687088
1994802;687133
1994803;687166
1994804;687273
1994805;687326
1994806;687375
1994807;687390
1994808;687393
1994809;687407
1994810;687419
1994811;687456
1994812;687472
1994813;687487
1994814;687490
1994815;687492
1994816;687502
1994817;687507
1994818;687522
1994819;687542
1994820;687545
1994821;687556
1994822;687558
1994823;687572
1994824;687585
1994825;687587
1994826;687603
1994827;687608
1994828;687610
1994829;687634
1994830;687638
1994831;687639
1994832;687644
1994833;687646
1994834;687658
1994835;687665
1994836;687666
1994837;687675
1994838;687694
1994839;687737
1994840;687780
1994841;687804
1994842;687836
1994843;687926
1994844;687956
1994845;687995
1994846;688016
1994847;688018
1994848;688041
1994849;688135
1994850;688182
1994851;688275
1994852;688327
1994853;688490
1994855;688493
1994856;688522
1994857;688529
1994858;688547
1994859;688548
1994860;688557
1994861;688565
1994862;688591
1994863;688593
1994864;688626
1994865;688659
1994866;688835
1994867;688890
1994868;688914
1994869;688954
1994870;689032
1994871;689033
1994872;689053
1994873;689065
1994874;689068
1994875;689078
1994876;689079
1994877;689084
1994878;689087
1994879;689091
1994880;689100
1994881;689105
1994882;689249
1994883;689271
1994884;689275
1994885;689278
1994886;689346
1994887;689426
1994888;689436
1994889;689467
1994890;689498
1994891;689524
1994892;689531
1994893;689564
1994894;689618
1994895;689634
1994896;689686
1994897;689715
1994898;689749
1994899;689763
1994900;689807
1994901;689842
1994902;689892
1994903;689908
1994904;689928
1994905;689941
1994906;689997
1994907;690034
1994908;690053
1994909;690054
1994911;690125
1994912;690128
1994913;690184
1994914;690208
1994915;690215
1994916;690314
1994917;690320
1994918;690339
1994919;690386
1994920;690424
1994921;690426
1994922;690433
1994923;690443
1994924;690472
1994925;690530
1994926;690540
1994927;690566
1994928;690598
1994929;690614
1994930;690640
1994931;690663
1994932;690686
1994933;690703
1994934;690711
1994935;690713
1994936;690719
1994937;690740
1994938;690752
1994939;690775
1994940;690783
1994941;690833
1994942;690834
1994943;690839
1994944;690886
1994945;690898
1994946;690899
1994947;690907
1994948;690951
1994949;690974
1994950;690993
1994951;691018
1994952;691025
1994953;691043
1994954;691055
1994955;691058
1994957;691066
1994958;691079
1994959;691099
1994960;691102
1994961;691163
1994962;691167
1994963;691277
1994964;691283
1994965;691316
1994966;691333
1994967;691349
1994968;691381
1994969;691383
1994970;691386
1994971;691390
1994972;691405
1994973;691409
1994974;691418
1994976;691426
1994977;691434
1994978;691453
1994979;691456
1994980;691460
1994981;691461
1994982;691481
1994983;691507
1994984;691519
1994985;691574
1994986;691583
1994987;691586
1994988;691590
1994989;691594
1994991;691596
1994992;691597
1994993;691605
1994994;691611
1994996;691614
1994997;691615
1994998;691616
1994999;691622
1995000;691623
1995001;691639
1995002;691655
1995003;691672
1995004;691694
1995005;691729
1995006;691747
1995007;691749
1995008;691750
1995009;691758
1995010;691770
1995011;691773
1995012;691776
1995013;691786
1995014;691799
1995015;691814
1995016;691828
1995017;691831
1995018;691835
1995019;691852
1995020;691873
1995021;691880
1995022;691886
1995023;691891
1995024;691901
1995025;691905
1995026;691911
1995027;691924
1995028;691986
1995029;692007
1995030;692050
1995031;692052
1995032;692094
1995033;692095
1995034;692096
1995035;692106
1995036;692137
1995037;692168
1995038;692196
1995039;692202
1995040;692212
1995041;692227
1995042;692229
1995043;692251
1995044;692259
1995045;692268
1995046;692282
1995047;692318
1995048;692322
1995049;692330
1995050;692334
1995051;692342
1995052;692371
1995053;692372
1995054;692374
1995055;692401
1995056;692431
1995057;692450
1995058;692462
1995059;692477
