ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
PL11;891062;909063;0.00999986;909063;-100000;146398;149355;0.00999821;147753;0;80263;81884;0.0099971;81884;-100000;0;0;;0;0
PL12;1580116;1612037;0.00999983;1611406;0;361549;368854;0.0100013;368854;-100000;138177;140968;0.00999839;140968;-100000;0;0;;0;0
PL21;441271;450186;0.0100005;450186;-100000;84596;86305;0.00999994;86305;-100000;24712;25211;0.00999539;25211;-100000;0;0;;0;0
PL22;318840;325281;0.00999967;325281;-100000;94371;96278;0.0100027;96278;-100000;13766;14045;0.010032;14045;-100000;0;0;;0;0
PL31;1248400;1273621;0.0100003;1273621;-100000;252179;257274;0.0100009;257274;-100000;51245;52280;0.00999758;52280;-100000;0;0;;0;0
PL32;475526;485133;0.0100004;485133;-100000;108679;110874;0.00999759;109247;0;30316;30929;0.010009;30929;-100000;0;0;;0;0
PL33;456062;465275;0.0099996;465275;-100000;90802;92637;0.0100033;92637;-100000;50108;51121;0.010007;51121;-100000;0;0;;0;0
PL34;706092;720357;0.0100004;720357;-100004;287945;293762;0.00999988;291095;0;23378;23851;0.010015;23851;-100000;0;0;;0;0
PL41;1450200;1479497;0.01;1479497;-100000;237609;242410;0.0100017;242255;0;44944;45851;0.00998954;45851;-100000;0;0;;0;0
PL42;717503;731998;0.00999999;731998;-100000;216786;221165;0.00999884;216786;100000;33868;34553;0.0100115;34553;-100000;0;0;;0;0
PL43;308411;314642;0.0100008;314642;-100000;134989;137716;0.00999982;134989;100000;12957;13218;0.00997135;13218;-100000;0;0;;0;0
PL51;772674;788283;0.00999963;788283;-100000;123635;126132;0.00999732;123635;100000;21630;22067;0.0100007;22067;-100000;0;0;;0;0
PL52;447356;456393;0.00999946;456393;-100000;49573;50574;0.00999531;50094;0;8728;8905;0.010038;8905;-100000;0;0;;0;0
PL61;911834;930255;0.0100001;930255;-100000;107796;109973;0.00999683;107796;100000;11767;12004;0.00997013;12004;-100000;0;0;;0;0
PL62;711021;725386;0.0100006;725386;-100005;218323;222734;0.010001;220912;0;22010;22455;0.0100079;22455;-100000;0;0;;0;0
PL63;610833;623174;0.0100008;623174;-100000;116401;118752;0.00999775;118170;0;20171;20578;0.00998798;20578;-100000;0;0;;0;0

"DiscrAlloc completed for 464 tiles with a total magnified suitability of 181497768953 over 30379371 land units = 5974.375472 per land unit, which is optimal"
