ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
MT00;9355;9544;0.0100005;9544;-101120;299;306;0.0115702;299;100000;0;0;;0;-1449999;0;0;;0;0

"DiscrAlloc completed with a total magnified suitability of 863652144 over 29197 land units = 29580.167277 per land unit, which is optimal"
