Label;count
Forest land remaining Forest land;4237164
Cropland converted to Forest land;3
Cropland remaining Cropland;5189968
Cropland converted to Grassland;183
Cropland converted to Artificial land;135155
Grassland converted to Cropland;41
Grassland remaining Grassland;396048
Grassland converted to Artificial land;14302
Artificial land remaining Artificial land;465639
Residual land remaining Residual land;433182
