ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
CZ01;6164;6289;0.0100377;6289;-234444;555;566;0.00981267;555;288888;50;51;0.00990099;51;-298519;0;0;;0;-30710
CZ02;471692;481221;0.00999986;481221;-48533;49599;50601;0.01;49599;451467;5078;5181;0.01004;5078;113984;0;0;;0;0
CZ03;372913;380446;0.00999922;380446;-100000;328306;334939;0.0100008;328306;400000;3073;3136;0.0101466;3073;62523;0;0;;0;0
CZ04;152261;155336;0.00999685;155336;-100000;163216;166513;0.00999912;163216;400000;5716;5831;0.0099593;5831;-345827;0;0;;0;0
CZ05;343800;350745;0.00999935;350745;-100000;181163;184822;0.00999768;181163;400000;982;1001;0.00958144;1001;-100000;0;0;;0;0
CZ06;587750;599623;0.00999939;599623;-100000;61903;63154;0.0100034;61903;400000;24727;25226;0.00998939;24727;150026;0;0;;0;0
CZ07;258557;263780;0.00999929;263780;-100000;102203;104268;0.0100014;102203;400000;2788;2845;0.0101189;2788;397844;0;0;;0;0
CZ08;102701;104776;0.0100011;104776;-100000;96970;98929;0.0100001;96970;400000;0;0;;0;0;0;0;;0;0

"DiscrAlloc completed for 119 tiles with a total magnified suitability of 120120811665 over 7755605 land units = 15488.258062 per land unit, which is optimal"
