CumulHa;Price
116397;0
116403;3
116409;4
116413;5
116416;9
116419;12
116422;13
116429;17
116434;19
116440;24
116445;25
116446;26
116456;28
116459;29
116463;30
116466;34
116471;35
116474;36
116481;37
116487;39
116490;43
116499;46
116509;48
116511;52
116517;54
116521;55
116528;57
116529;60
116535;63
116540;64
116547;65
116555;68
116560;69
116564;70
116571;73
116575;75
116579;76
116583;78
116589;79
116594;81
116595;82
116603;84
116605;88
116612;90
116619;96
116629;101
116633;105
116638;106
116640;107
116642;108
116648;109
116655;114
116659;116
116667;118
116675;121
116679;124
116682;126
116686;127
116689;128
116703;131
116705;135
116709;136
116713;139
116719;141
116721;143
116725;144
116728;149
116732;153
116742;154
116746;155
116757;157
116760;158
116765;159
116771;160
116774;161
116775;163
116776;165
116779;168
116780;175
116801;177
116806;179
116809;180
116814;184
116817;188
116822;189
116825;190
116833;191
116835;195
116839;196
116849;199
116851;200
116858;202
116861;204
116865;207
116870;209
116874;211
116878;213
116879;214
116884;218
116887;220
116892;222
116899;225
116900;227
116910;228
116914;232
116916;235
116922;236
116926;237
116930;239
116934;241
116940;243
116945;244
116951;245
116953;250
116959;251
116963;253
116964;255
116969;257
116971;259
116976;263
116980;264
116983;265
116986;268
116987;270
116993;271
117002;272
117007;273
117014;278
117017;281
117022;283
117026;285
117036;287
117042;288
117044;292
117049;296
117053;300
117056;302
117062;307
117070;309
117073;310
117075;312
117078;313
117088;316
117098;320
117100;323
117104;326
117108;328
117111;329
117123;330
117129;335
117134;337
117139;339
117148;342
117150;344
117151;346
117157;347
117161;353
117162;354
117166;356
117170;363
117173;364
117182;366
117185;367
117192;368
117201;369
117208;372
117211;373
117214;376
117216;378
117217;383
117220;386
117222;387
117233;389
117235;392
117236;394
117238;395
117242;396
117250;401
117262;405
117269;406
117270;408
117281;414
117283;416
117287;417
117295;421
117300;423
117306;425
117307;426
117308;427
117311;430
117314;434
117315;435
117319;438
117323;440
117331;443
117334;444
117340;450
117343;452
117348;454
117352;457
117356;459
117371;460
117372;463
117384;465
117386;467
117387;469
117388;472
117391;473
117395;474
117399;477
117403;480
117405;482
117413;484
117419;489
117426;494
117429;495
117433;500
117447;502
117449;503
117454;504
117457;509
117462;513
117466;516
117468;521
117478;524
117482;525
117485;526
117489;532
117500;533
117504;538
117508;540
117510;541
117511;543
117520;544
117521;545
117523;546
117524;547
117529;548
117536;552
117543;556
117550;558
117552;561
117553;490395
117554;490473
117555;490567
117556;490619
117557;490628
117558;490676
117559;490744
117560;490745
117561;490914
117562;490948
117563;490994
117564;490996
117565;491065
117566;491293
117567;491418
117568;491437
117569;491573
117570;491581
117571;491620
117572;491644
117573;491659
117574;491667
117575;491674
117576;491690
117577;491705
117579;491744
117580;491776
117581;491845
117582;491913
117583;491947
117584;491979
117585;491984
117587;492000
117588;492015
117589;492044
117590;492047
117592;492048
117593;492084
117595;492094
117596;492097
117597;492119
117598;492128
117599;492146
117601;492147
117602;492169
117604;492186
117605;492197
117606;492223
117607;492230
117609;492251
117610;492291
117611;492323
117612;492329
117613;492347
117614;492396
117615;492414
117616;492436
117618;492437
117619;492483
117620;492504
117621;492530
117622;492542
117623;492545
117624;492589
117625;492613
117626;492649
117628;492654
117629;492723
117630;492750
117631;492765
117632;492790
117633;492807
117634;492854
117635;492913
117636;492923
117637;492958
117638;492995
117639;493001
117640;493061
117641;493091
117642;493181
117643;493199
117644;493341
117645;493357
117646;493390
117647;493410
117648;493460
117649;493478
117650;493486
117651;493530
117652;493589
117653;493604
117654;493620
117655;493646
117656;493738
117657;493773
117658;493868
117659;493897
117660;493945
117661;493965
117662;493980
117663;493990
117664;494023
117665;494030
117666;494060
117667;494111
117668;494145
117669;494148
117670;494161
117671;494175
117672;494199
117673;494210
117674;494216
117676;494256
117677;494285
117678;494302
117679;494339
117680;494392
117682;494408
117683;494416
117684;494439
117685;494466
117686;494495
117688;494532
117689;494537
117690;494573
117691;494579
117692;494586
117693;494595
117694;494619
117695;494662
117696;494668
117697;494702
117698;494706
117699;494709
117700;494722
117702;494729
117703;494732
117704;494735
117705;494751
117706;494755
117707;494779
117708;494784
117709;494788
117710;494789
117711;494814
117712;494824
117714;494839
117715;494847
117716;494868
117717;494914
117718;494947
117719;494948
117720;494964
117721;494979
117722;494990
117723;495042
117724;495059
117725;495070
117726;495089
117728;495128
117729;495151
117730;495165
117731;495168
117733;495195
117734;495218
117747;495229
117748;495234
117750;495243
117751;495279
117752;495345
117753;495360
117754;495365
117755;495373
117756;495390
117757;495394
117759;495416
117760;495445
117761;495468
117762;495480
117763;495485
117764;495497
117765;495510
117766;495515
117767;495520
117768;495548
117769;495555
117770;495573
117772;495607
117773;495627
117774;495633
117775;495669
117776;495678
117778;495734
117780;495746
117781;495752
117782;495763
117783;495775
117784;495788
117785;495797
117786;495801
117787;495807
117788;495846
117789;495862
117790;495871
117791;495874
117792;495882
117793;495901
117794;495946
117795;495972
117796;495990
117800;495997
117801;496001
117802;496005
117803;496016
117804;496018
117805;496040
117806;496054
117807;496088
117808;496103
117809;496107
117810;496109
117812;496119
117814;496122
117815;496148
117816;496173
117817;496190
117818;496194
117819;496213
117820;496228
117821;496241
117824;496248
117825;496254
117826;496264
117827;496297
117828;496352
117829;496359
117830;496364
117831;496365
117832;496373
117835;496374
117836;496378
117837;496394
117839;496401
117840;496407
117842;496443
117844;496507
117845;496509
117846;496535
117847;496575
117848;496588
117850;496626
117851;496662
117852;496667
117853;496701
117854;496724
117855;496752
117858;496814
117860;496851
117862;496993
117863;497003
117864;497004
117865;497009
117867;497011
117868;497027
117869;497041
117870;497043
117871;497135
117873;497158
117875;497177
117876;497190
117877;497191
117879;497202
117880;497208
117882;497210
117883;497240
117884;497284
117887;497304
117888;497309
117889;497327
117891;497336
117892;497361
117893;497380
117894;497395
117895;497406
117898;497412
117901;497415
117903;497441
117905;497495
117906;497513
117908;497542
117909;497567
117910;497576
117911;497588
117917;497604
117918;497616
117920;497622
117922;497625
117924;497648
117925;497706
117926;497708
117928;497722
117929;497741
117931;497753
117932;497762
117933;497764
117934;497771
117935;497779
117936;497784
117938;497800
117939;497817
117940;497830
117941;497837
117944;497838
117945;497858
117946;497878
117947;497888
117950;497899
117952;497907
117953;497926
117956;497936
117958;497968
117960;497974
117962;497996
117963;498019
117964;498036
117966;498049
117967;498056
117969;498059
117972;498074
117973;498089
117974;498095
117975;498096
117976;498117
117978;498156
117981;498190
117982;498198
117983;498210
117984;498218
117986;498221
117987;498224
117988;498242
117989;498244
117990;498266
117992;498274
117993;498282
117994;498340
117995;498348
117996;498380
117997;498394
117998;498411
117999;498416
118001;498427
118002;498446
118003;498468
118005;498471
118006;498504
118007;498513
118009;498546
118010;498569
118011;498580
118012;498612
118013;498614
118014;498680
118016;498688
118022;498701
118026;498704
118028;498706
118031;498707
118034;498709
118038;498712
118042;498715
118054;498718
118061;498720
118064;498723
118069;498724
118072;498726
118077;498731
118079;498732
118081;498737
118084;498738
118086;498740
118094;498742
118095;498744
118096;498746
118101;498749
118102;498750
118107;498754
118110;498755
118115;498758
118121;498761
118123;498766
118125;498770
118132;498772
118139;498775
118146;498778
118150;498779
118153;498784
118157;498787
118158;498788
118161;498792
118165;498793
118167;498795
118168;498800
118170;498801
118171;498804
118177;498805
118182;498806
118185;498814
118187;498815
118192;498820
118195;498821
118199;498822
118204;498828
118213;498830
118217;498833
118220;498834
118223;498835
118228;498848
118234;498852
118235;498855
118243;498858
118246;498872
118252;498877
118260;498880
118270;498887
118275;498891
118282;498894
118287;498898
118290;498901
118292;498906
118294;498908
118297;498910
118304;498913
118311;498917
118313;498921
118317;498923
118319;498924
118321;498927
118328;498931
118333;498935
118337;498942
118341;498945
118342;498948
118344;498950
118348;498954
118356;498957
118362;498960
118365;498967
118372;498968
118375;498969
118376;498975
118377;498985
118382;498989
118384;498991
118386;498994
118390;498995
118391;498997
118394;499002
118399;499006
118401;499009
118408;499010
118415;499012
118416;499013
118417;499016
118430;499020
118434;499028
118440;499031
118443;499034
118444;499036
118453;499042
118455;499046
118460;499049
118463;499054
118466;499055
118473;499057
118474;499065
118482;499066
118484;499071
118492;499081
118493;499082
118501;499085
118504;499088
118510;499095
118512;499096
118518;499099
118521;499104
118523;499107
118526;499114
118534;499117
118537;499122
118540;499125
118544;499129
118546;499131
118553;499133
118560;499138
118562;499140
118565;499145
118569;499146
118572;499147
118580;499149
118581;499156
118583;499160
118588;499165
118591;499169
118596;499173
118598;499174
118601;499181
118604;499194
118606;499196
118608;499201
118613;499202
118616;499205
118622;499211
118626;499217
118627;499219
118629;499222
118631;499223
118637;499226
118639;499229
118645;499233
118648;499235
118649;499245
118653;499254
118657;499259
118667;499260
118672;499267
118675;499269
118681;499271
118686;499283
118689;499290
118693;499298
118695;499302
118699;499314
118703;499315
118705;499319
118710;499323
118715;499326
118718;499330
118726;499334
118729;499336
118730;499344
118731;499351
118733;499352
118738;499357
118744;499369
118747;499375
118750;499380
118755;499381
118771;499396
118774;499398
118776;499401
118780;499407
118790;499413
118792;499419
118795;499422
118796;499429
118797;499433
118798;499435
118804;499444
118808;499451
118809;499452
118812;499455
118815;499459
118819;499463
118822;499468
118823;499475
118829;499479
118831;499486
118833;499488
118834;499492
118839;499500
118844;499501
118845;499503
118850;499507
118854;499509
118863;499513
118867;499518
118872;499529
118878;499534
118882;499546
118885;499547
118888;499552
118892;499556
118894;499557
118896;499559
118897;499587
118899;499601
118901;499654
118903;499682
118904;499714
118905;499730
118906;499740
118907;499744
118908;499806
118910;499836
118912;499857
118913;499861
118914;499876
118915;499936
118917;499951
118918;499982
118919;499985
118920;500012
118921;500031
118922;500090
118923;500121
118924;500196
118925;500204
118926;500220
118927;500228
118928;500264
118931;500297
118933;500429
118935;500463
118936;500467
118937;500500
118938;500514
118939;500604
118940;500630
118941;500634
118942;500639
118944;500669
118945;500758
118946;500808
