ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
BG01;743860;758887;0.00999969;758887;-100000;58410;59591;0.0100084;58410;100000;17038;17383;0.010023;17383;-100000;0;0;;0;0
BG02;673568;687175;0.00999968;687175;-100000;32410;33065;0.0100038;33065;-100000;23624;24101;0.00999476;24101;-100000;0;0;;0;0
BG03;807051;823356;0.0100006;813273;0;47439;48398;0.0100066;48398;-100000;17691;18048;0.00998909;18048;-100000;0;0;;0;0
BG04;191238;195101;0.00999899;195101;-100000;29150;29739;0.0100019;29150;99999;0;0;;0;0;0;0;;0;0
BG05;377348;384971;0.00999975;377348;99999;19413;19806;0.0100207;19806;-100000;33240;33911;0.0099924;33549;0;0;0;;0;0
BG06;666058;679513;0.00999947;666058;100000;66240;67579;0.0100061;67579;-100000;32905;33570;0.0100038;33570;-100000;0;0;;0;0

"DiscrAlloc completed for 166 tiles with a total magnified suitability of 192323932013 over 10871685 land units = 17690.351773 per land unit, which is optimal"
