ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
IR01;281901;287596;0.0100001;281901;99999;1639429;1672548;0.00999977;1646769;0;6835;6974;0.0100659;6835;100000;0;0;;0;0
IR02;694342;708369;0.00999992;694342;490570;2133034;2176125;0.00999986;2152979;0;13087;13352;0.0100231;13087;562369;0;0;;0;0

"DiscrAlloc completed for 88 tiles with a total magnified suitability of 276994367149 over 5757366 land units = 48111.300749 per land unit, which is optimal"
