Label;count
Forest land remaining Forest land;2781598
Forest land converted to Artificial land;1963
Cropland converted to Forest land;824469
Cropland remaining Cropland;2769019
Cropland converted to Grassland;35057
Cropland converted to Artificial land;48879
Grassland converted to Forest land;5514
Grassland remaining Grassland;799819
Grassland converted to Artificial land;3753
Artificial land remaining Artificial land;457941
Residual land remaining Residual land;27593
