Label;count
Forest land remaining Forest land;4237164
Cropland converted to Forest land;3
Cropland remaining Cropland;5179147
Cropland converted to Grassland;10603
Cropland converted to Artificial land;135556
Grassland converted to Cropland;41
Grassland remaining Grassland;394474
Grassland converted to Artificial land;15876
Artificial land remaining Artificial land;465639
Residual land remaining Residual land;433182
