Label;count
Forest land remaining Forest land;2518404
Forest land converted to Artificial land;6789
Cropland converted to Forest land;5
Cropland remaining Cropland;1079871
Cropland converted to Grassland;49910
Cropland converted to Artificial land;4504
Grassland remaining Grassland;300192
Grassland converted to Artificial land;4993
Artificial land remaining Artificial land;76477
Residual land converted to Artificial land;4130
Residual land remaining Residual land;41745
