Label;count
Forest land remaining Forest land;2519333
Forest land converted to Artificial land;5860
Cropland converted to Forest land;5
Cropland remaining Cropland;1108131
Cropland converted to Grassland;21654
Cropland converted to Artificial land;4500
Grassland remaining Grassland;300192
Grassland converted to Artificial land;4993
Artificial land remaining Artificial land;76477
Residual land converted to Artificial land;4129
Residual land remaining Residual land;41746
