ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
SE01;92385;94252;0.0100034;94252;-234444;7216;7361;0.00994718;7361;-11111;547;558;0.00995475;558;-11111;0;0;;0;-11112
SE02;605509;617742;0.0100004;617742;-238888;32455;33110;0.00999009;33110;-38888;65;66;0.00763359;66;-38888;0;0;;0;-125795
SE04;537597;548458;0.0100004;548458;-234444;57878;59047;0.00999786;59047;-11111;1919;1958;0.0100593;1958;-211111;0;0;;0;-133710
SE06;178183;181782;0.00999819;181782;-34444;10191;10396;0.00995774;10396;-34444;96;97;0.00518135;97;-34444;0;0;;0;-16906
SE07;74711;76220;0.00999795;76220;-27777;12332;12581;0.00999478;12581;-27777;377;384;0.00919842;384;-27777;0;0;;0;-27778
SE08;74587;76094;0.0100013;74587;28461;24434;24927;0.00998764;24434;92178;19;20;0.025641;19;99774;0;0;;0;0
SE09;252130;257223;0.00999896;257223;-249999;67371;68732;0.00999978;68732;-102391;205;210;0.0120482;210;-49999;0;0;;0;-50000
SE0A;587075;598936;0.0100008;598936;-238888;43670;44553;0.0100087;44553;-38888;1636;1669;0.00998487;1669;-38888;0;0;;0;-38889

"DiscrAlloc completed for 565 tiles with a total magnified suitability of 8122563055346 over 36974057 land units = 219682.764468 per land unit, which is optimal"
