ZoneID;Arable_Min;Arable_Max;Arable_slack;Arable_alloc;Arable_Price;Pastures_Min;Pastures_Max;Pastures_slack;Pastures_alloc;Pastures_Price;PermanentCrops_Min;PermanentCrops_Max;PermanentCrops_slack;PermanentCrops_alloc;PermanentCrops_Price;NewEnergyCrops_Min;NewEnergyCrops_Max;NewEnergyCrops_slack;NewEnergyCrops_alloc;NewEnergyCrops_Price;
AT11;174017;177532;0.00999861;177532;-100015;2803;2860;0.0100653;2860;-349999;20622;21039;0.0100094;21039;-100000;0;0;;0;-92856
AT12;716516;730991;0.00999995;730991;-119580;78869;80462;0.00999805;80462;-368249;44322;45217;0.00999564;44322;100000;0;0;;0;-62520
AT13;0;0;;0;-67499;47;48;0.0105263;48;-56249;696;711;0.010661;711;-56249;0;0;;0;-31249
AT21;66307;67646;0.00999604;67646;-100075;68642;70029;0.0100021;70029;-549004;415;424;0.0107271;424;-100000;0;0;;0;0
AT22;148023;151014;0.0100021;151014;-107050;146245;149200;0.0100019;149200;-408056;6271;6398;0.0100245;6271;100000;0;0;;0;-69999
AT31;258154;263369;0.00999956;263369;-307907;112049;114312;0.00999731;114312;-361939;56;57;0.00884956;56;58968;0;0;;0;-85790
AT32;18828;19209;0.0100166;19004;0;97475;99444;0.00999903;97475;116683;402;411;0.0110701;411;-100256;0;0;;0;0
AT33;21968;22411;0.0099822;21968;199914;107099;109262;0.00999718;107099;316666;483;492;0.00923077;492;-42970;0;0;;0;0
AT34;6396;6525;0.00998375;6525;-264285;22198;22647;0.0100123;22647;-291464;206;211;0.0119904;211;-167515;0;0;;0;-59458

"DiscrAlloc completed for 117 tiles with a total magnified suitability of 654641128904 over 7657029 land units = 85495.448549 per land unit, which is optimal"
