Region,Year,OtherArableMin,OtherArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax
IT00,2010,10081544,10081544,2996532,2996532,4383948,4383948
IT00,2011,10065998,10065998,2841915,2841915,4406382,4406382
IT00,2012,10053071,10053071,2776023,2776023,4322038,4322038
IT00,2013,9980680,9980680,2731264,2731264,4232653,4232653
IT00,2014,9887692,9887692,2793411,2793411,4147428,4147428
IT00,2015,9780489,9780489,2860846,2860846,4068078,4068078
IT00,2016,9710621,9710621,2918704,2918704,4002118,4002118
IT00,2017,9622827,9622827,2849952,2849952,4005092,4005092
IT00,2018,9720133,9720133,2879048,2879048,4073680,4073680
IT00,2019,9817440,9817440,2908144,2908144,4142269,4142269
IT00,2020,9914747,9914747,2937240,2937240,4210858,4210858
IT00,2021,9894899,9894899,2920900,2920900,4202576,4202576
IT00,2022,9875051,9875051,2904560,2904560,4194294,4194294
IT00,2023,9855204,9855204,2888221,2888221,4186012,4186012
IT00,2024,9835356,9835356,2871881,2871881,4177730,4177730
IT00,2025,9815509,9815509,2855542,2855542,4169448,4169448
IT00,2026,9761013,9761013,2867482,2867482,4195781,4195781
IT00,2027,9706517,9706517,2879422,2879422,4222115,4222115
IT00,2028,9652021,9652021,2891362,2891362,4248449,4248449
IT00,2029,9597525,9597525,2903302,2903302,4274783,4274783
IT00,2030,9543029,9543029,2915242,2915242,4301117,4301117
IT00,2031,9542526,9542526,2915602,2915602,4273933,4273933
IT00,2032,9542024,9542024,2915962,2915962,4246750,4246750
IT00,2033,9541521,9541521,2916322,2916322,4219566,4219566
IT00,2034,9541019,9541019,2916682,2916682,4192383,4192383
IT00,2035,9540517,9540517,2917042,2917042,4165200,4165200
IT00,2036,9532852,9532852,2929072,2929072,4145156,4145156
IT00,2037,9525188,9525188,2941102,2941102,4125113,4125113
IT00,2038,9517523,9517523,2953132,2953132,4105069,4105069
IT00,2039,9509859,9509859,2965162,2965162,4085026,4085026
IT00,2040,9502195,9502195,2977192,2977192,4064983,4064983
IT00,2041,9495073,9495073,2978936,2978936,4045091,4045091
IT00,2042,9487951,9487951,2980681,2980681,4025199,4025199
IT00,2043,9480829,9480829,2982426,2982426,4005308,4005308
IT00,2044,9473707,9473707,2984171,2984171,3985416,3985416
IT00,2045,9466585,9466585,2985916,2985916,3965525,3965525
IT00,2046,9444750,9444750,2977719,2977719,3960667,3960667
IT00,2047,9422916,9422916,2969522,2969522,3955809,3955809
IT00,2048,9401081,9401081,2961325,2961325,3950951,3950951
IT00,2049,9379247,9379247,2953128,2953128,3946093,3946093
IT00,2050,9357413,9357413,2944932,2944932,3941235,3941235
IT00,2051,9357413,9357413,2944932,2944932,3941235,3941235
