Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
DK00,2010,1985892,2978839,16927,25390,158268,237402,0,0
DK00,2011,1986436,2979654,17816,26724,157302,235953,103,155
DK00,2012,1986980,2980470,18704,28057,156336,234504,206,310
DK00,2013,1987523,2981285,19593,29390,155370,233055,310,465
DK00,2014,1988067,2982101,20482,30723,154404,231606,413,620
DK00,2015,1988611,2982916,21371,32056,153438,230157,516,775
DK00,2016,1978652,2967979,21133,31700,159761,239642,512,768
DK00,2017,1968694,2953041,20896,31344,166084,249127,507,761
DK00,2018,1958736,2938104,20658,30987,172408,258612,502,754
DK00,2019,1948777,2923166,20420,30631,178731,268096,498,747
DK00,2020,1938819,2908228,20183,30274,185054,277581,493,740
DK00,2021,1933361,2900042,20022,30033,188539,282809,498,747
DK00,2022,1927903,2891855,19861,29791,192025,288037,502,754
DK00,2023,1922445,2883668,19700,29550,195510,293266,507,761
DK00,2024,1916988,2875482,19539,29309,198996,298494,512,768
DK00,2025,1911530,2867295,19378,29067,202481,303722,516,775
DK00,2026,1908859,2863289,19281,28921,201497,302246,516,774
DK00,2027,1906188,2859282,19183,28775,200513,300770,515,773
DK00,2028,1903517,2855276,19086,28629,199529,299294,515,773
DK00,2029,1900846,2851270,18989,28483,198545,297818,514,772
DK00,2030,1898176,2847264,18892,28338,197561,296342,514,771
DK00,2031,1891222,2836834,18846,28269,196978,295467,502,753
DK00,2032,1884269,2826404,18800,28200,196394,294591,490,735
DK00,2033,1877316,2815974,18754,28132,195811,293716,477,716
DK00,2034,1870363,2805545,18708,28063,195227,292841,465,698
DK00,2035,1863410,2795115,18663,27994,194644,291966,453,680
DK00,2036,1859699,2789549,18619,27929,194250,291376,426,639
DK00,2037,1855988,2783982,18575,27863,193857,290786,399,599
DK00,2038,1852277,2778416,18531,27797,193464,290196,372,558
DK00,2039,1848566,2772850,18487,27731,193071,289607,345,518
DK00,2040,1844856,2767284,18444,27666,192678,289017,318,477
DK00,2041,1840260,2760391,18410,27616,193201,289801,288,433
DK00,2042,1835665,2753498,18377,27566,193724,290586,259,389
DK00,2043,1831070,2746606,18344,27516,194247,291370,230,345
DK00,2044,1826475,2739713,18310,27466,194769,292154,200,300
DK00,2045,1821880,2732821,18277,27416,195292,292939,171,256
DK00,2046,1815955,2723932,18309,27463,197182,295773,168,252
DK00,2047,1810029,2715043,18340,27510,199072,298608,165,248
DK00,2048,1804103,2706155,18372,27558,200962,301443,162,243
DK00,2049,1798177,2697266,18403,27605,202851,304277,159,239
DK00,2050,1792252,2688378,18435,27652,204741,307112,156,235
DK00,2051,1786901,2680351,18526,27790,206113,309170,208,313
DK00,2052,1781550,2672325,18618,27927,207485,311227,261,391
DK00,2053,1776199,2664299,18709,28064,208857,313285,313,469
DK00,2054,1770848,2656272,18801,28201,210228,315343,365,548
DK00,2055,1765497,2648246,18892,28339,211600,317401,417,626
DK00,2056,1759558,2639338,19173,28760,213602,320403,467,701
DK00,2057,1753620,2630430,19454,29181,215604,323406,517,775
DK00,2058,1747681,2621522,19734,29602,217606,326409,566,850
DK00,2059,1741742,2612614,20015,30023,219607,329411,616,924
DK00,2060,1735804,2603706,20296,30444,221609,332414,666,999
DK00,2061,1731988,2597982,20386,30579,221522,332284,753,1129
DK00,2062,1728172,2592258,20476,30715,221435,332153,839,1259
DK00,2063,1724356,2586534,20567,30850,221348,332023,926,1389
DK00,2064,1720540,2580810,20657,30986,221262,331893,1013,1519
DK00,2065,1716724,2575086,20748,31122,221175,331762,1100,1650
DK00,2066,1713139,2569708,20839,31259,220898,331347,1179,1769
DK00,2067,1709554,2564331,20931,31397,220621,330932,1259,1889
DK00,2068,1705969,2558954,21023,31534,220344,330517,1339,2009
DK00,2069,1702384,2553577,21114,31672,220068,330102,1419,2129
DK00,2070,1698800,2548200,21206,31809,219791,329686,1499,2248
