Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
PT00,2010,1955706,2933559,737785,1106678,808224,1212336,0,0
PT00,2011,1952898,2929347,730346,1095519,813671,1220507,0,0
PT00,2012,1950090,2925136,722907,1084361,819118,1228678,0,0
PT00,2013,1947282,2920924,715468,1073202,824566,1236849,0,0
PT00,2014,1944475,2916712,708029,1062044,830013,1245020,0,0
PT00,2015,1941667,2912500,700590,1050885,835460,1253191,0,0
PT00,2016,1932767,2899151,704248,1056372,838773,1258159,2133,3199
PT00,2017,1923867,2885801,707905,1061858,842085,1263128,4266,6399
PT00,2018,1914968,2872452,711563,1067345,845397,1268096,6399,9599
PT00,2019,1906068,2859102,715221,1072832,848710,1273065,8533,12799
PT00,2020,1897168,2845753,718879,1078318,852022,1278033,10666,15999
PT00,2021,1891950,2837925,720930,1081395,851783,1277675,10443,15664
PT00,2022,1886731,2830097,722980,1084471,851544,1277316,10219,15329
PT00,2023,1881512,2822268,725031,1087547,851305,1276957,9996,14994
PT00,2024,1876293,2814440,727082,1090624,851066,1276599,9772,14659
PT00,2025,1871075,2806612,729133,1093700,850827,1276240,9549,14324
PT00,2026,1867066,2800599,731002,1096504,849425,1274138,9339,14009
PT00,2027,1863056,2794585,732871,1099307,848024,1272036,9130,13695
PT00,2028,1859047,2788571,734740,1102111,846623,1269935,8920,13380
PT00,2029,1855038,2782558,736610,1104915,845222,1267833,8710,13065
PT00,2030,1851029,2776544,738479,1107718,843820,1265731,8500,12751
PT00,2031,1848855,2773283,737923,1106885,840607,1260910,8409,12613
PT00,2032,1846681,2770022,737368,1106052,837393,1256090,8317,12476
PT00,2033,1844507,2766761,736812,1105218,834180,1251270,8226,12339
PT00,2034,1842333,2763500,736257,1104385,830966,1246449,8134,12202
PT00,2035,1840160,2760240,735701,1103552,827752,1241629,8043,12064
PT00,2036,1838561,2757842,735065,1102597,824106,1236159,8027,12041
PT00,2037,1836962,2755444,734428,1101642,820459,1230689,8012,12018
PT00,2038,1835364,2753046,733792,1100688,816812,1225218,7997,11995
PT00,2039,1833765,2750648,733155,1099733,813165,1219748,7981,11972
PT00,2040,1832167,2748250,732519,1098778,809519,1214278,7966,11949
PT00,2041,1827531,2741296,730631,1095947,808886,1213329,7948,11923
PT00,2042,1822894,2734342,728743,1093115,808253,1212380,7931,11896
PT00,2043,1818258,2727388,726855,1090283,807621,1211431,7913,11870
PT00,2044,1813622,2720433,724967,1087451,806988,1210482,7896,11844
PT00,2045,1808986,2713479,723080,1084620,806356,1209534,7878,11817
PT00,2046,1803773,2705659,721082,1081623,806377,1209565,7712,11568
PT00,2047,1798559,2697839,719084,1078626,806398,1209597,7546,11319
PT00,2048,1793346,2690019,717086,1075630,806419,1209629,7380,11070
PT00,2049,1788133,2682199,715088,1072633,806440,1209660,7214,10821
PT00,2050,1782920,2674380,713091,1069636,806461,1209692,7048,10572
PT00,2051,1777763,2666644,711603,1067405,806460,1209690,7022,10533
PT00,2052,1772606,2658909,710116,1065174,806458,1209688,6997,10495
PT00,2053,1767449,2651174,708628,1062942,806457,1209685,6971,10457
PT00,2054,1762292,2643439,707141,1060711,806455,1209683,6946,10419
PT00,2055,1757136,2635704,705653,1058480,806454,1209681,6920,10381
PT00,2056,1752034,2628051,704166,1056249,806454,1209681,6854,10282
PT00,2057,1746932,2620398,702678,1054017,806454,1209681,6788,10183
PT00,2058,1741830,2612746,701191,1051786,806453,1209680,6723,10084
PT00,2059,1736728,2605093,699703,1049555,806453,1209680,6657,9985
PT00,2060,1731627,2597440,698216,1047324,806453,1209680,6591,9886
PT00,2061,1727639,2591458,697985,1046978,806453,1209680,6549,9824
PT00,2062,1723651,2585476,697755,1046633,806454,1209681,6508,9762
PT00,2063,1719663,2579494,697525,1046287,806454,1209681,6466,9700
PT00,2064,1715675,2573512,697295,1045942,806454,1209682,6425,9638
PT00,2065,1711687,2567530,697064,1045597,806455,1209682,6384,9576
PT00,2066,1708553,2562830,697250,1045875,806453,1209680,6349,9523
PT00,2067,1705420,2558130,697435,1046153,806452,1209678,6314,9471
PT00,2068,1702287,2553431,697621,1046431,806450,1209675,6279,9419
PT00,2069,1699154,2548731,697806,1046709,806448,1209673,6244,9366
PT00,2070,1696020,2544031,697992,1046988,806447,1209670,6209,9314
PT11,2010,392759,589138,198328,297492,199208,298813,0,0
PT11,2011,391993,587989,197584,296376,201215,301823,0,0
PT11,2012,391227,586841,196841,295261,203221,304832,0,0
PT11,2013,390461,585692,196097,294146,205228,307842,0,0
PT11,2014,389695,584543,195354,293031,207235,310852,0,0
PT11,2015,388929,583394,194611,291916,209241,313862,0,0
PT11,2016,386519,579779,194787,292181,210278,315417,464,696
PT11,2017,384109,576164,194963,292445,211315,316972,928,1392
PT11,2018,381699,572549,195139,292709,212352,318528,1392,2088
PT11,2019,379289,568934,195315,292973,213388,320083,1856,2784
PT11,2020,376880,565320,195492,293238,214425,321638,2320,3480
PT11,2021,374912,562369,195432,293148,214907,322361,2270,3405
PT11,2022,372945,559418,195372,293059,215389,323083,2220,3331
PT11,2023,370978,556467,195313,292970,215870,323806,2171,3256
PT11,2024,369011,553516,195253,292880,216352,324528,2121,3182
PT11,2025,367044,550566,195194,292791,216834,325251,2072,3108
PT11,2026,365417,548126,195219,292829,216954,325432,2025,3038
PT11,2027,363790,545686,195244,292867,217075,325613,1979,2969
PT11,2028,362164,543246,195270,292905,217195,325793,1933,2899
PT11,2029,360537,540806,195295,292943,217316,325974,1887,2830
PT11,2030,358911,538366,195320,292981,217436,326155,1840,2761
PT11,2031,357710,536565,194955,292432,217144,325716,1822,2733
PT11,2032,356509,534763,194589,291884,216851,325277,1803,2705
PT11,2033,355308,532962,194224,291336,216559,324839,1784,2676
PT11,2034,354107,531161,193858,290787,216266,324400,1765,2648
PT11,2035,352906,529359,193492,290239,215974,323961,1747,2620
PT11,2036,351719,527579,192568,288853,215983,323975,1745,2617
PT11,2037,350532,525799,191645,287467,215992,323988,1743,2615
PT11,2038,349346,524019,190721,286081,216001,324001,1741,2612
PT11,2039,348159,522239,189797,284696,216010,324015,1739,2609
PT11,2040,346972,520459,188873,283310,216019,324028,1737,2606
PT11,2041,345939,518909,187430,281145,216004,324006,1735,2603
PT11,2042,344905,517358,185987,278980,215989,323984,1733,2600
PT11,2043,343872,515808,184544,276816,215975,323962,1731,2597
PT11,2044,342839,514258,183100,274651,215960,323940,1729,2593
PT11,2045,341805,512708,181657,272486,215945,323918,1727,2590
PT11,2046,340785,511178,179819,269729,216073,324110,1692,2538
PT11,2047,339766,509649,177981,266971,216201,324301,1658,2487
