Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
SE00,2010,2081353,3122030,23796,35695,340213,510320,0,0
SE00,2011,2087407,3131111,24447,36671,338401,507602,0,0
SE00,2012,2093461,3140192,25097,37646,336590,504885,0,0
SE00,2013,2099515,3149273,25748,38622,334778,502167,0,0
SE00,2014,2105569,3158353,26399,39598,332966,499450,0,0
SE00,2015,2111623,3167434,27049,40574,331155,496732,0,0
SE00,2016,2107491,3161237,27340,41010,330342,495513,0,0
SE00,2017,2103359,3155039,27630,41445,329528,494293,0,0
SE00,2018,2099228,3148842,27920,41881,328715,493073,0,0
SE00,2019,2095096,3142644,28211,42316,327902,491854,0,0
SE00,2020,2090964,3136447,28501,42752,327089,490634,0,0
SE00,2021,2086722,3130084,30477,45716,326389,489583,1509,2263
SE00,2022,2082480,3123721,32453,48680,325688,488532,3018,4527
SE00,2023,2078239,3117358,34430,51645,324988,487482,4527,6791
SE00,2024,2073997,3110995,36406,54609,324287,486431,6036,9054
SE00,2025,2069755,3104632,38382,57573,323587,485380,7545,11318
SE00,2026,2064997,3097496,39055,58582,323590,485386,7708,11563
SE00,2027,2060240,3090360,39727,59591,323594,485391,7872,11808
SE00,2028,2055482,3083224,40400,60600,323597,485396,8035,12053
SE00,2029,2050725,3076088,41072,61609,323601,485401,8199,12298
SE00,2030,2045968,3068952,41745,62618,323604,485407,8362,12543
SE00,2031,2050281,3075422,42431,63646,323612,485418,8558,12837
SE00,2032,2054594,3081892,43116,64674,323619,485429,8754,13131
SE00,2033,2058908,3088362,43801,65702,323627,485441,8950,13425
SE00,2034,2063221,3094832,44487,66731,323634,485452,9146,13719
SE00,2035,2067535,3101302,45172,67759,323642,485463,9342,14013
SE00,2036,2067267,3100900,45907,68860,323644,485467,9551,14326
SE00,2037,2066999,3100498,46641,69961,323647,485471,9760,14640
SE00,2038,2066731,3100096,47375,71063,323650,485475,9968,14953
SE00,2039,2066463,3099694,48109,72164,323652,485478,10177,15266
SE00,2040,2066195,3099292,48844,73266,323655,485482,10386,15579
SE00,2041,2066956,3100435,49738,74608,323658,485487,10733,16099
SE00,2042,2067718,3101577,50633,75950,323661,485492,11080,16620
SE00,2043,2068480,3102720,51528,77292,323664,485497,11427,17140
SE00,2044,2069241,3103862,52423,78635,323668,485502,11773,17660
SE00,2045,2070003,3105004,53318,79977,323671,485506,12120,18181
SE00,2046,2070448,3105672,54604,81906,323676,485514,12856,19285
SE00,2047,2070893,3106340,55889,83834,323682,485523,13592,20389
SE00,2048,2071339,3107008,57175,85762,323687,485531,14328,21493
SE00,2049,2071784,3107676,58460,87691,323692,485539,15064,22597
SE00,2050,2072229,3108344,59746,89619,323698,485547,15800,23701
SE00,2051,2072971,3109457,60837,91256,323697,485546,16303,24455
SE00,2052,2073713,3110569,61928,92892,323696,485545,16805,25208
SE00,2053,2074454,3111682,63019,94529,323696,485544,17308,25962
SE00,2054,2075196,3112794,64110,96165,323695,485542,17811,26716
SE00,2055,2075938,3113907,65201,97802,323694,485541,18313,27470
SE00,2056,2076773,3115160,66267,99401,323694,485541,18773,28160
SE00,2057,2077608,3116413,67333,100999,323693,485540,19234,28851
SE00,2058,2078444,3117666,68398,102598,323693,485540,19694,29541
SE00,2059,2079279,3118918,69464,104196,323693,485539,20154,30232
SE00,2060,2080114,3120171,70530,105795,323692,485539,20615,30922
SE00,2061,2080925,3121388,71208,106812,323692,485538,20661,30991
SE00,2062,2081737,3122605,71886,107830,323692,485538,20707,31060
SE00,2063,2082548,3123822,72565,108847,323691,485537,20752,31129
SE00,2064,2083359,3125039,73243,109865,323691,485537,20798,31198
SE00,2065,2084171,3126256,73921,110882,323691,485536,20844,31267
SE00,2066,2085909,3128864,73887,110831,323690,485536,20153,30230
SE00,2067,2087648,3131472,73853,110780,323690,485535,19463,29194
SE00,2068,2089386,3134079,73819,110729,323690,485535,18772,28158
SE00,2069,2091124,3136687,73785,110678,323689,485534,18081,27121
SE00,2070,2092863,3139294,73752,110628,323689,485534,17390,26085
SE01,2010,79474,119211,1165,1748,20492,30738,0,0
SE01,2011,79676,119514,1195,1793,20365,30548,0,0
SE01,2012,79877,119816,1225,1838,20238,30358,0,0
SE01,2013,80079,120119,1255,1883,20112,30168,0,0
SE01,2014,80281,120422,1285,1927,19985,29978,0,0
SE01,2015,80483,120724,1315,1972,19859,29788,0,0
SE01,2016,80233,120350,1326,1990,19833,29750,0,0
SE01,2017,79984,119976,1338,2007,19808,29712,0,0
SE01,2018,79735,119603,1350,2025,19783,29675,0,0
SE01,2019,79486,119229,1361,2042,19758,29637,0,0
SE01,2020,79236,118855,1373,2060,19732,29599,0,0
SE01,2021,79150,118726,1461,2192,19650,29476,64,96
SE01,2022,79064,118596,1550,2325,19568,29353,128,193
SE01,2023,78978,118467,1638,2457,19487,29230,193,290
SE01,2024,78892,118338,1726,2590,19405,29107,257,386
SE01,2025,78806,118209,1815,2722,19323,28984,322,483
SE01,2026,78730,118096,1846,2769,19260,28890,328,493
SE01,2027,78655,117982,1877,2816,19197,28795,335,503
SE01,2028,78579,117869,1909,2863,19134,28701,342,513
SE01,2029,78503,117755,1940,2910,19071,28606,348,522
SE01,2030,78428,117642,1972,2958,19008,28512,355,532
SE01,2031,78748,118122,2003,3005,18824,28236,365,547
SE01,2032,79068,118602,2034,3052,18640,27961,375,562
SE01,2033,79388,119083,2066,3099,18457,27686,384,577
SE01,2034,79709,119563,2097,3146,18273,27410,394,592
SE01,2035,80029,120044,2128,3193,18090,27135,404,607
SE01,2036,80140,120210,2162,3244,17978,26967,414,622
SE01,2037,80251,120376,2196,3295,17866,26799,424,637
SE01,2038,80361,120542,2231,3346,17754,26631,435,652
