Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
CY00,2010,99282,148923,30871,46306,1350,2025,0,0
CY00,2011,100088,150132,30119,45179,1614,2421,0,0
CY00,2012,100894,151341,29367,44051,1877,2816,0,0
CY00,2013,101700,152550,28616,42924,2141,3212,0,0
CY00,2014,102506,153760,27864,41796,2405,3607,0,0
CY00,2015,103312,154969,27112,40669,2668,4003,0,0
CY00,2016,102974,154462,27244,40866,2779,4168,24,36
CY00,2017,102636,153955,27376,41064,2889,4334,48,72
CY00,2018,102299,153448,27507,41261,3000,4500,72,108
CY00,2019,101961,152941,27639,41459,3110,4665,96,144
CY00,2020,101623,152434,27771,41656,3220,4831,120,181
CY00,2021,101492,152238,27598,41398,3160,4740,164,246
CY00,2022,101360,152041,27426,41139,3100,4650,208,312
CY00,2023,101229,151844,27253,40880,3040,4560,252,378
CY00,2024,101098,151647,27081,40621,2980,4470,296,444
CY00,2025,100967,151450,26908,40363,2920,4380,340,510
CY00,2026,100817,151226,26982,40473,2860,4290,359,539
CY00,2027,100668,151002,27055,40583,2801,4201,379,569
CY00,2028,100519,150779,27128,40692,2741,4112,399,598
CY00,2029,100370,150555,27201,40802,2682,4023,418,628
CY00,2030,100220,150331,27275,40912,2623,3934,438,657
CY00,2031,100082,150123,27592,41388,2562,3843,608,912
CY00,2032,99943,149915,27909,41863,2501,3751,778,1167
CY00,2033,99805,149707,28226,42339,2440,3660,948,1422
CY00,2034,99666,149499,28543,42814,2379,3569,1118,1678
CY00,2035,99528,149292,28860,43290,2318,3477,1288,1933
CY00,2036,99382,149073,29211,43816,2263,3395,1343,2015
CY00,2037,99237,148855,29562,44343,2209,3313,1398,2097
CY00,2038,99091,148637,29913,44870,2154,3232,1453,2180
CY00,2039,98946,148419,30264,45397,2100,3150,1508,2262
CY00,2040,98800,148201,30616,45924,2045,3068,1563,2344
CY00,2041,98633,147949,30866,46300,1989,2984,1776,2664
CY00,2042,98465,147698,31117,46676,1933,2900,1990,2985
CY00,2043,98297,147446,31368,47052,1878,2817,2203,3305
CY00,2044,98130,147195,31619,47429,1822,2733,2416,3625
CY00,2045,97962,146943,31870,47805,1766,2649,2630,3945
CY00,2046,97810,146715,32001,48001,1720,2580,2677,4015
CY00,2047,97658,146487,32131,48197,1673,2510,2723,4085
CY00,2048,97506,146259,32262,48393,1627,2440,2770,4155
CY00,2049,97354,146031,32393,48589,1580,2371,2817,4225
CY00,2050,97202,145803,32524,48786,1534,2301,2864,4296
CY00,2051,97007,145511,32590,48885,1526,2289,2916,4375
CY00,2052,96812,145218,32656,48985,1517,2276,2969,4454
CY00,2053,96617,144925,32723,49084,1509,2264,3022,4534
CY00,2054,96422,144633,32789,49184,1501,2251,3075,4613
CY00,2055,96227,144340,32856,49284,1492,2239,3128,4693
CY00,2056,96045,144068,32890,49335,1485,2228,3154,4732
CY00,2057,95863,143795,32924,49387,1479,2218,3180,4770
CY00,2058,95681,143522,32959,49438,1472,2208,3206,4809
CY00,2059,95500,143250,32993,49490,1465,2197,3232,4848
CY00,2060,95318,142977,33028,49542,1458,2187,3258,4887
CY00,2061,95136,142704,33073,49610,1450,2175,3290,4935
CY00,2062,94953,142430,33118,49678,1441,2162,3322,4983
CY00,2063,94771,142156,33164,49746,1433,2150,3354,5031
CY00,2064,94588,141883,33209,49814,1425,2137,3386,5079
CY00,2065,94406,141609,33255,49882,1416,2125,3418,5127
CY00,2066,94225,141337,33316,49974,1408,2113,3445,5168
CY00,2067,94043,141065,33376,50065,1400,2101,3472,5208
CY00,2068,93862,140793,33437,50156,1392,2089,3499,5249
CY00,2069,93681,140521,33498,50247,1384,2077,3526,5289
CY00,2070,93500,140250,33559,50338,1376,2065,3553,5330
