Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
EE00,2010,531978,797967,6462,9693,234211,351316,0,0
EE00,2011,526195,789292,6296,9444,237089,355634,0,0
EE00,2012,520412,780618,6130,9195,239968,359952,0,0
EE00,2013,514628,771943,5964,8946,242846,364269,0,0
EE00,2014,508845,763268,5798,8697,245724,368587,0,0
EE00,2015,503062,754593,5632,8448,248603,372904,0,0
EE00,2016,501447,752171,5444,8166,250184,375276,0,0
EE00,2017,499832,749749,5256,7884,251764,377647,0,0
EE00,2018,498218,747327,5068,7602,253345,380018,0,0
EE00,2019,496603,744905,4880,7320,254926,382389,0,0
EE00,2020,494988,742483,4692,7039,256507,384760,0,0
EE00,2021,491372,737058,4648,6972,260099,390149,0,0
EE00,2022,487755,731632,4603,6905,263691,395537,0,0
EE00,2023,484138,726207,4558,6838,267283,400925,0,0
EE00,2024,480521,720782,4514,6771,270875,406313,0,0
EE00,2025,476904,715357,4469,6704,274468,411702,0,0
EE00,2026,473022,709534,4446,6670,278346,417519,0,0
EE00,2027,469140,703710,4424,6636,282224,423336,0,0
EE00,2028,465258,697887,4401,6602,286102,429154,0,0
EE00,2029,461376,692064,4378,6568,289980,434971,0,0
EE00,2030,457494,686241,4356,6534,293859,440788,0,0
EE00,2031,447337,671006,4364,6547,296134,444201,0,0
EE00,2032,437181,655772,4373,6560,298408,447613,0,0
EE00,2033,427024,640537,4382,6573,300683,451025,0,0
EE00,2034,416868,625302,4391,6586,302958,454438,0,0
EE00,2035,406712,610068,4400,6600,305233,457850,0,0
EE00,2036,406116,609174,4416,6624,304428,456642,16,24
EE00,2037,405520,608280,4432,6649,303623,455434,32,48
EE00,2038,404924,607386,4449,6674,302817,454226,48,72
EE00,2039,404328,606492,4465,6698,302012,453018,64,96
EE00,2040,403732,605598,4482,6723,301207,451810,80,120
EE00,2041,404133,606200,4524,6786,299409,449114,143,214
EE00,2042,404535,606803,4565,6848,297612,446418,206,309
EE00,2043,404937,607406,4607,6911,295814,443722,269,403
EE00,2044,405339,608009,4649,6974,294017,441026,332,498
EE00,2045,405741,608612,4691,7036,292220,438330,395,592
EE00,2046,408549,612823,4757,7135,288030,432045,464,696
EE00,2047,411356,617035,4823,7234,283841,425761,533,800
EE00,2048,414164,621246,4888,7333,279651,419477,603,904
EE00,2049,416972,625458,4954,7432,275462,413193,672,1008
EE00,2050,419780,629670,5020,7531,271272,406909,741,1112
EE00,2051,422935,634403,5015,7523,266735,400103,801,1202
EE00,2052,426090,639136,5010,7515,262197,393296,861,1292
EE00,2053,429246,643869,5004,7507,257660,386490,922,1383
EE00,2054,432401,648602,4999,7499,253123,379684,982,1473
EE00,2055,435556,653335,4994,7491,248585,372878,1042,1563
EE00,2056,434195,651292,4928,7392,248584,372877,1109,1664
EE00,2057,432833,649250,4861,7292,248584,372876,1176,1765
EE00,2058,431472,647208,4795,7193,248583,372875,1244,1866
EE00,2059,430110,645165,4729,7094,248583,372874,1311,1966
EE00,2060,428748,643123,4663,6994,248582,372873,1378,2067
EE00,2061,427386,641079,4621,6932,248583,372874,1395,2093
EE00,2062,426024,639036,4580,6870,248584,372876,1412,2118
EE00,2063,424662,636993,4539,6809,248584,372877,1429,2143
EE00,2064,423299,634949,4498,6747,248585,372878,1446,2169
EE00,2065,421937,632906,4456,6685,248586,372879,1463,2194
EE00,2066,420605,630908,4455,6682,248586,372879,1480,2221
EE00,2067,419273,628909,4453,6680,248586,372880,1498,2248
EE00,2068,417941,626911,4452,6678,248586,372880,1516,2274
EE00,2069,416608,624913,4450,6675,248587,372880,1534,2301
EE00,2070,415276,622915,4448,6673,248587,372880,1552,2328
