Region,Year,ArableMin,ArableMax,PermCropMin,PermCropMax,PastureMin,PastureMax,NewEnergyMin,NewEnergyMax
LT00,2010,1642512,2463768,27657,41486,690554,1035831,0,0
LT00,2011,1643987,2465981,26548,39822,684114,1026171,0,0
LT00,2012,1645463,2468194,25439,38158,677673,1016510,0,0
LT00,2013,1646938,2470407,24329,36494,671233,1006850,0,0
LT00,2014,1648414,2472621,23220,34830,664793,997189,0,0
LT00,2015,1649889,2474834,22111,33166,658352,987529,0,0
LT00,2016,1652948,2479422,21509,32264,653582,980373,455,683
LT00,2017,1656006,2484009,20908,31362,648812,973218,911,1366
LT00,2018,1659064,2488597,20307,30461,644041,966062,1366,2049
LT00,2019,1662123,2493184,19706,29559,639271,958906,1822,2733
LT00,2020,1665181,2497772,19104,28657,634500,951751,2277,3416
LT00,2021,1666802,2500204,18532,27799,634463,951695,2406,3609
LT00,2022,1668423,2502635,17960,26941,634426,951639,2535,3802
LT00,2023,1670044,2505067,17388,26083,634388,951583,2664,3996
LT00,2024,1671666,2507499,16816,25225,634351,951527,2792,4189
LT00,2025,1673287,2509930,16244,24367,634314,951471,2921,4382
LT00,2026,1670763,2506145,15843,23765,634317,951476,3020,4530
LT00,2027,1668239,2502359,15442,23164,634321,951482,3119,4678
LT00,2028,1665715,2498573,15041,22562,634324,951487,3217,4826
LT00,2029,1663191,2494787,14640,21961,634328,951492,3316,4974
LT00,2030,1660668,2491002,14240,21360,634332,951498,3415,5122
LT00,2031,1649616,2474424,15159,22739,634357,951535,4523,6784
LT00,2032,1638564,2457847,16079,24119,634382,951573,5630,8446
LT00,2033,1627513,2441270,16999,25499,634407,951611,6738,10108
LT00,2034,1616461,2424692,17919,26879,634433,951649,7846,11769
LT00,2035,1605410,2408115,18839,28258,634458,951687,8954,13431
LT00,2036,1604581,2406871,20339,30508,634469,951704,10637,15956
LT00,2037,1603752,2405628,21838,32758,634480,951720,12321,18481
LT00,2038,1602923,2404384,23338,35008,634491,951737,14004,21006
LT00,2039,1602093,2403140,24838,37257,634502,951753,15687,23531
LT00,2040,1601264,2401897,26338,39507,634513,951770,17371,26056
LT00,2041,1592900,2389350,25880,38820,634524,951786,17117,25676
LT00,2042,1584535,2376802,25422,38133,634535,951803,16864,25296
LT00,2043,1576170,2364255,24964,37446,634546,951820,16610,24916
LT00,2044,1567805,2351708,24506,36760,634557,951836,16357,24536
LT00,2045,1559440,2339161,24048,36073,634568,951853,16104,24156
LT00,2046,1554511,2331766,23896,35844,634592,951888,16060,24091
LT00,2047,1549581,2324372,23744,35616,634615,951922,16017,24026
LT00,2048,1544652,2316978,23591,35387,634638,951957,15974,23961
LT00,2049,1539722,2309583,23439,35159,634661,951992,15931,23896
LT00,2050,1534792,2302189,23287,34930,634684,952027,15888,23832
LT00,2051,1538111,2307167,23358,35038,634683,952024,16066,24100
LT00,2052,1541430,2312145,23430,35145,634681,952021,16245,24368
LT00,2053,1544749,2317124,23501,35252,634679,952019,16424,24636
LT00,2054,1548068,2322102,23573,35359,634677,952016,16603,24905
LT00,2055,1551387,2327080,23644,35467,634676,952014,16782,25173
LT00,2056,1554459,2331688,23729,35594,634677,952016,16955,25432
LT00,2057,1557531,2336296,23814,35721,634679,952018,17127,25691
LT00,2058,1560603,2340904,23899,35848,634680,952021,17300,25950
LT00,2059,1563675,2345512,23984,35976,634682,952023,17472,26209
LT00,2060,1566747,2350120,24068,36103,634684,952026,17645,26468
LT00,2061,1572678,2359018,23956,35935,634677,952015,17628,26442
LT00,2062,1578610,2367915,23845,35767,634670,952005,17610,26416
LT00,2063,1584542,2376813,23733,35599,634663,951995,17593,26389
LT00,2064,1590473,2385710,23621,35432,634656,951984,17575,26363
LT00,2065,1596405,2394608,23509,35264,634649,951974,17558,26337
LT00,2066,1598978,2398468,23412,35119,634656,951985,17534,26301
LT00,2067,1601552,2402328,23316,34974,634664,951996,17510,26265
LT00,2068,1604125,2406188,23219,34828,634671,952006,17485,26228
LT00,2069,1606698,2410048,23122,34683,634678,952017,17461,26192
LT00,2070,1609272,2413908,23025,34538,634685,952028,17437,26156
