ArableDemandFactor;P2015;P2020;P2025;P2030;P2035;P2040;P2045;P2050
0.8;-125260;-125388;0;0;0;0;0;0
0.85;-121939;-122117;0;0;0;0;0;0
0.9;-117889;-118093;0;0;0;0;0;0
0.91;-116973;-117235;0;0;0;0;0;0
0.92;-116058;-116355;0;0;0;0;0;0
0.93;-115163;-115472;0;0;0;0;0;0
0.94;-114215;-114518;0;0;0;0;0;0
0.95;-113343;-113615;0;0;0;0;0;0
0.96;-112456;-112737;0;0;0;0;0;0
0.97;-111473;-111806;0;0;0;0;0;0
0.98;-110475;-110800;0;0;0;0;0;0
0.99;-109493;-109794;0;0;0;0;0;0
1;-108487;-108847;0;0;0;0;0;0
1.01;-107653;-107976;0;0;0;0;0;0
1.02;-106836;-107160;0;0;0;0;0;0
1.03;-105889;-106258;0;0;0;0;0;0
1.04;-104786;-105219;0;0;0;0;0;0
1.05;-103768;-104136;0;0;0;0;0;0
1.06;-102509;-103026;0;0;0;0;0;0
1.07;0;0;0;0;0;0;0;0
1.08;0;0;0;0;0;0;0;0
1.09;0;0;0;0;0;0;0;0
1.1;0;0;0;0;0;0;0;0
1.15;0;0;0;0;0;0;0;0
1.2;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10
