ArableDemandFactor;P2015;P2020;P2025;P2030;P2035;P2040;P2045;P2050
0.8;-100242;0;0;-100044;0;0;0;0
0.85;-100223;0;0;-100043;0;0;0;0
0.9;-100207;0;0;-100041;0;0;0;0
0.91;-100203;0;0;-100041;0;0;0;0
0.92;-100201;0;0;-100041;0;0;0;0
0.93;-100198;0;0;-100041;0;0;0;0
0.94;-100195;0;0;-100041;0;0;0;0
0.95;-100193;0;0;-100041;0;0;0;0
0.96;-100190;0;0;-100041;0;0;0;0
0.97;-100188;0;0;-100041;0;0;0;0
0.98;-100186;0;0;-100041;0;0;0;0
0.99;-100184;0;0;-100041;0;0;0;0
1;-100182;0;0;-100042;0;0;0;0
1.01;-100180;0;0;-100041;0;0;0;0
1.02;-100178;0;0;-100040;0;0;0;0
1.03;-100176;0;0;-100041;0;0;0;0
1.04;-100173;0;0;-100041;0;0;0;0
1.05;-100171;0;0;-100041;0;0;0;0
1.06;-100169;0;0;-100041;0;0;0;0
1.07;-100166;0;0;-100040;0;0;0;0
1.08;-100163;0;0;-100041;0;0;0;0
1.09;-100161;0;0;-100041;0;0;0;0
1.1;-100160;0;0;-100039;0;0;0;0
1.15;-100148;0;0;-100040;0;0;0;0
1.2;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10
