ArableDemandFactor;P2015;P2020;P2025;P2030;P2035;P2040;P2045;P2050
0.8;-100059;0;-100049;-100043;0;0;0;0
0.85;-100046;0;-100036;-100031;0;0;0;0
0.9;-100034;0;-100025;-100023;0;0;0;0
0.91;-100032;0;-100024;-100021;0;0;0;0
0.92;-100031;0;-100022;-100020;0;0;0;0
0.93;-100029;0;-100021;-100018;0;0;0;0
0.94;-100027;0;-100020;-100017;0;0;0;0
0.95;-100026;0;-100019;-100016;0;0;0;0
0.96;-100024;0;-100018;-100015;0;0;0;0
0.97;-100023;0;-100016;-100015;0;0;0;0
0.98;-100021;0;-100016;-100014;0;0;0;0
0.99;-100020;0;-100015;-100013;0;0;0;0
1;-100019;0;-100013;-100013;0;0;0;0
1.01;-100017;0;-100013;-100012;0;0;0;0
1.02;-100016;0;-100012;-100011;0;0;0;0
1.03;-100015;0;-100011;-100011;0;0;0;0
1.04;-100014;0;-100010;-100009;0;0;0;0
1.05;-100013;0;-100010;-100009;0;0;0;0
1.06;-100012;0;-100008;-100008;0;0;0;0
1.07;-100011;0;-100008;-100006;0;0;0;0
1.08;-100010;0;-100007;-100006;0;0;0;0
1.09;-100009;0;-100006;-97712;0;0;0;0
1.1;-100008;0;-100005;-92814;0;0;0;0
1.15;-100005;0;-58480;-42878;0;0;0;0
1.2;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10
