ArableDemandFactor;P2015;P2020;P2025;P2030;P2035;P2040;P2045;P2050
0.8;0;0;0;0;0;0;0;0
0.85;0;0;0;0;0;0;0;0
0.9;0;0;0;0;0;0;0;0
0.91;0;0;0;0;0;0;0;0
0.92;160338;0;0;0;0;0;0;0
0.93;229631;0;0;0;0;0;0;0
0.94;323487;0;0;0;0;0;0;0
0.95;554198;0;0;0;0;0;0;0
0.96;599827;0;0;0;0;0;0;0
0.97;627396;0;0;0;0;0;0;0
0.98;650928;0;0;0;0;0;0;0
0.99;664537;0;0;0;0;0;0;0
1;673304;0;0;0;0;0;0;0
1.01;683988;0;0;0;0;0;0;0
1.02;696512;0;0;0;0;0;0;0
1.03;722442;0;0;0;0;0;0;0
1.04;769358;0;0;0;0;0;0;0
1.05;813564;0;0;0;0;0;0;0
1.06;850587;0;0;0;0;0;0;0
1.07;872522;0;0;0;0;0;0;0
1.08;882100;0;0;0;0;0;0;0
1.09;889813;0;0;0;0;0;0;0
1.1;896907;0;0;0;0;0;0;0
1.15;1476948;0;0;0;0;0;0;0
1.2;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10
