ArableDemandFactor;P2015;P2020;P2025;P2030;P2035;P2040;P2045;P2050
0.8;-100733;0;-100738;0;0;0;0;0
0.85;-100658;0;-100663;0;0;0;0;0
0.9;-100584;0;-100593;0;0;0;0;0
0.91;-100571;0;-100578;0;0;0;0;0
0.92;-100557;0;-100564;0;0;0;0;0
0.93;-100545;0;-100552;0;0;0;0;0
0.94;-100537;0;-100541;0;0;0;0;0
0.95;-100526;0;-100531;0;0;0;0;0
0.96;-100514;0;-100521;0;0;0;0;0
0.97;-100499;0;-100506;0;0;0;0;0
0.98;-100489;0;-100494;0;0;0;0;0
0.99;-100479;0;-100484;0;0;0;0;0
1;-100469;0;-100475;0;0;0;0;0
1.01;-100458;0;-100464;0;0;0;0;0
1.02;-100448;0;-100454;0;0;0;0;0
1.03;-100438;0;-100443;0;0;0;0;0
1.04;-100429;0;-100434;0;0;0;0;0
1.05;-100421;0;-100426;0;0;0;0;0
1.06;-100413;0;-100418;0;0;0;0;0
1.07;-100404;0;-100410;0;0;0;0;0
1.08;-100394;0;-100400;0;0;0;0;0
1.09;-100386;0;-100391;0;0;0;0;0
1.1;-100378;0;-100383;0;0;0;0;0
1.15;-100344;0;-100349;0;0;0;0;0
1.2;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10;1E+10
