Label;count
Forest land remaining Forest land;2781598
Forest land converted to Artificial land;1963
Cropland remaining Cropland;3621746
Cropland converted to Grassland;11695
Cropland converted to Artificial land;43983
Grassland remaining Grassland;805706
Grassland converted to Artificial land;3380
Artificial land remaining Artificial land;457941
Residual land remaining Residual land;27593
