CumulHa;Price
2140994;0
2140996;197141
2140997;199150
2140998;199993
2141000;199994
2141007;199996
2141008;199997
2141009;199998
2146685;199999
3384265;200000
3384383;200001
3384431;200002
3384454;200003
3384455;200006
3384456;200008
3384457;200161
3384458;200906
3384459;202197
3384460;202380
3384465;203006
3384468;203800
3384471;204120
3384476;204477
3384481;205905
3384489;206583
3384492;208691
3384494;210785
3384495;256504
3384498;258347
3384499;266771
3384500;268071
3384501;270603
3384502;272503
3384552;299999
3393673;300000
3393675;328962
3395141;400000
3395143;444784
3395144;467104
3395146;557502
3395147;568627
3395156;583749
3395160;583750
3395161;584241
3395162;584254
3395163;584255
3395164;584267
3395165;584269
3395166;584277
3395175;589999
3395188;590000
3395189;590325
3395190;590327
3395191;590332
3395192;590333
3395193;590338
3395194;590343
3395195;590377
3395204;593749
3395206;593750
3395227;596249
3395231;596250
3395232;596277
3395233;596281
3395234;596284
3395236;596286
3395237;596359
3395238;596363
3395240;596367
3395241;596429
3395276;597499
3395280;597500
3395282;597519
3395283;597522
3395284;597523
3395285;597548
3395287;597549
3395289;597551
3395291;597552
3395292;597553
3395294;597555
3395295;597571
3395296;597580
3395297;597583
3395299;597585
3395300;597586
3395301;597587
3395302;597591
3395303;597604
3395304;597605
3395306;597606
3395323;598749
3395324;598750
3395327;599831
3395328;599839
3395329;599849
3395331;599850
3395333;599851
3395336;599852
3395341;599853
3395342;599854
3395345;599855
3395349;599856
3395351;599857
3395365;599858
3395380;599859
3395390;599860
3395412;599861
3395432;599862
3395458;599863
3395488;599864
3395512;599865
3395543;599866
3395571;599867
3395597;599868
3395630;599869
3395654;599870
3395677;599871
3395696;599872
3395721;599873
3395738;599874
3395753;599875
3395772;599876
3395793;599877
3395814;599878
3395841;599879
3395869;599880
3395895;599881
3395927;599882
3395956;599883
3395980;599884
3396012;599885
3396044;599886
3396072;599887
3396105;599888
3396140;599889
3396171;599890
3396217;599891
3396258;599892
3396293;599893
3396331;599894
3396362;599895
3396394;599896
3396418;599897
3396448;599898
3396475;599899
3396504;599900
3396532;599901
3396576;599902
3396622;599903
3396661;599904
3396683;599905
3396704;599906
3396719;599907
3396732;599908
3396751;599909
3396763;599910
3396780;599911
3396792;599912
3396805;599913
3396814;599914
3396822;599915
3396829;599916
3396841;599917
3396848;599918
3396853;599919
3396858;599920
3396868;599921
3396882;599922
3396892;599923
3396901;599924
3396919;599925
3396925;599926
3396928;599927
3396930;599928
3396931;599929
3396935;599930
3396939;599931
3396940;599932
3396942;599933
3396944;599934
3396947;599935
3396950;599936
3396953;599937
3396957;599938
3396959;599939
3396962;599940
3396966;599941
3396969;599942
3396971;599943
3396973;599944
3396975;599945
3396980;599946
3396984;599947
3396988;599948
3396994;599949
