Label;count
Forest land remaining Forest land;592429
Forest land converted to Cropland;3
Forest land converted to Artificial land;895
Cropland converted to Forest land;13899
Cropland remaining Cropland;3021757
Cropland converted to Grassland;24023
Cropland converted to Artificial land;49627
Grassland converted to Cropland;7
Grassland remaining Grassland;68944
Grassland converted to Artificial land;7
Artificial land remaining Artificial land;253219
Residual land remaining Residual land;71666
