CumulHa;Price
1483502;0
1483524;1
1483567;2
1483589;3
1483598;4
1483602;5
1483603;6
1483604;7
1483607;8
1483609;9
1483615;10
1483622;11
1483632;12
1483639;13
1483652;14
1483665;15
1483681;16
1483688;17
1483696;18
1483702;19
1483706;20
1483712;21
1483714;22
1483720;23
1483735;24
1483747;25
1483755;26
1483776;27
1483785;28
1483794;29
1483800;30
1483805;31
1483814;32
1483832;33
1483855;34
1483897;35
1483922;36
1483956;37
1483982;38
1484012;39
1484030;40
1484031;41
1484033;42
1484036;43
1484041;44
1484044;45
1484046;46
1484048;47
1484052;48
1484058;49
1484059;50
1484061;51
1484062;52
1484064;53
1484065;54
1484067;55
1484068;56
1484069;60
1484070;61
1484071;62
1484072;63
1484075;64
1484077;66
1484079;67
1484085;68
1484086;69
1484088;72
1484091;73
1484092;77
1484094;79
1484095;80
1484098;91
1484099;92
1484100;94
1484101;96
1484102;97
1484103;98
1484105;99
1484107;100
1484108;101
1484109;105
1484110;109
1484111;110
1484112;111
1484113;112
1484114;119
1484116;140
1484117;141
1484118;150
1484119;161
1484120;165
1484121;174
1484122;184
1484123;186
1484124;187
1484125;206
1484126;209
1484127;211
1484128;212
1484129;221
1484130;222
1484132;229
1484133;239
1484134;251
1484135;257
1484136;261
1484137;275
1484138;277
1484139;280
1484140;282
1484141;295
1484142;307
1484143;308
1484145;325
1484146;337
1484147;362
1484148;392
1484149;400
1484150;418
1484151;432
1484152;437
1484153;441
1484154;460
1484155;464
1484156;469
1484157;472
1484158;474
1484159;485
1484160;499
1484161;518
1484162;535
1484163;545
1484164;546
1484165;552
1484166;558
1484167;564
1484168;567
1484169;576
1484170;582
1484172;588
1484173;593
1484174;604
1484175;607
1484176;623
1484177;636
1484178;680
1484179;685
1484180;701
1484181;704
1484182;705
1484183;718
1484184;734
1484186;738
1484187;748
1484188;760
1484189;774
1484190;784
1484191;793
1484192;795
1484193;801
1484194;802
1484195;806
1484196;808
1484197;819
1484198;821
1484199;829
1484200;840
1484201;850
1484202;854
1484204;857
1484205;867
1484206;870
1484207;877
1484208;887
1484209;894
1484210;904
1484211;906
1484212;910
1484213;917
1484215;918
1484216;936
1484217;948
1484218;977
1484219;996
1484220;998
1484221;1004
1484222;1026
1484223;1029
1484225;1031
1484226;1032
1484227;1051
1484228;1052
1484229;1053
1484230;1058
1484231;1068
1484232;1073
1484233;1083
1484234;1088
1484235;1092
1484236;1111
1484237;1125
1484238;1135
