Label;count
Forest land remaining Forest land;784821
Forest land converted to Cropland;138
Forest land converted to Artificial land;938
Cropland remaining Cropland;1175777
Cropland converted to Grassland;14689
Cropland converted to Artificial land;264217
Grassland converted to Cropland;436
Grassland remaining Grassland;376550
Grassland converted to Artificial land;13691
Artificial land remaining Artificial land;597416
Residual land remaining Residual land;16104
