Label;count
Forest land remaining Forest land;785629
Forest land converted to Artificial land;268
Cropland remaining Cropland;1276453
Cropland converted to Grassland;11267
Cropland converted to Artificial land;166963
Grassland converted to Cropland;8
Grassland remaining Grassland;381664
Grassland converted to Artificial land;9005
Artificial land remaining Artificial land;597416
Residual land remaining Residual land;16104
