Label;count
Forest land remaining Forest land;2518332
Forest land converted to Artificial land;6861
Cropland converted to Forest land;5
Cropland remaining Cropland;1074869
Cropland converted to Grassland;54887
Cropland converted to Artificial land;4529
Grassland remaining Grassland;300192
Grassland converted to Artificial land;4993
Artificial land remaining Artificial land;76477
Residual land converted to Artificial land;4135
Residual land remaining Residual land;41740
