Label;count
Forest land remaining Forest land;4237164
Cropland converted to Forest land;4
Cropland remaining Cropland;5136498
Cropland converted to Grassland;51179
Cropland converted to Artificial land;137628
Grassland converted to Cropland;1151
Grassland remaining Grassland;391775
Grassland converted to Artificial land;17465
Artificial land remaining Artificial land;465639
Residual land remaining Residual land;433182
