CumulHa;Price
8858;0
8859;3
8861;7
8863;11
8868;22
8869;32
8870;36
8872;39
8873;41
8883;44
8899;47
8902;53
8903;69
8906;70
8907;76
8908;83
8910;97
8914;100
8917;103
8918;104
8923;118
8925;125
8928;127
8931;128
8933;129
8934;141
8936;153
8937;155
8938;161
8940;164
8941;166
8945;171
8946;175
8947;186
8948;189
8950;194
8951;196
8952;205
8955;208
8958;220
8967;229
8968;232
8970;234
8974;235
8979;236
8980;248
8982;254
8985;259
8988;261
8999;263
9000;271
9009;282
9011;287
9015;293
9019;303
9021;304
9023;305
9024;307
9028;316
9029;321
9033;325
9039;343
9044;350
9049;351
9051;352
9060;366
9065;368
9074;373
9076;374
9078;394
9079;396
9080;397
9081;398
9084;408
9087;411
9092;413
9093;415
9095;423
9097;430
9099;434
9102;441
9104;445
9106;447
9107;448
9109;455
9118;464
9134;478
9135;479
9137;486
9142;492
9145;495
9146;505
9147;509
9171;202122
9251;202123
9389;202124
9750;202125
10379;202126
11149;202127
11419;202128
11596;202129
11719;202130
11819;202131
11899;202132
11989;202133
12047;202134
12101;202135
12158;202136
12194;202137
12243;202138
12268;202139
12303;202140
12337;202141
12360;202142
12384;202143
12413;202144
12438;202145
12460;202146
12490;202147
12506;202148
12526;202149
12544;202150
12561;202151
12577;202152
12590;202153
12601;202154
12616;202155
12625;202156
12641;202157
12660;202158
12676;202159
12685;202160
12702;202161
12716;202162
12720;202163
12730;202164
12744;202165
12754;202166
12762;202167
12773;202168
12787;202169
12795;202170
12807;202171
12819;202172
12826;202173
12837;202174
12842;202175
12861;202176
12865;202177
12869;202178
12890;202179
12897;202180
12916;202181
12928;202182
12933;202183
12934;202184
12939;202185
12944;202186
12952;202187
12963;202188
12973;202189
12979;202190
12982;202191
12985;202192
12990;202193
12999;202194
13002;202195
13007;202196
13010;202197
13015;202198
13017;202199
13021;202200
13022;202201
13027;202202
13041;202203
13043;202204
13056;202205
13064;202206
13072;202207
13091;202208
13095;202209
13098;202210
13099;202211
13106;202212
13107;202213
13109;202214
13112;202215
13115;202216
13130;202217
13131;202218
13136;202219
13143;202220
13156;202221
13165;202222
13167;202224
13176;202226
13183;202227
13191;202228
13193;202229
13196;202230
13206;202231
13212;202232
13228;202233
13229;202234
13234;202235
13238;202236
13239;202237
13245;202238
13247;202239
13248;202240
13254;202241
13255;202242
13259;202243
13260;202244
13263;202246
13264;202247
13271;202248
13272;202249
13276;202250
13279;202251
13281;202252
13286;202253
13299;202254
13300;202255
13301;202256
13309;202257
13310;202258
13312;202259
13315;202260
13326;202261
13335;202262
13336;202263
13337;202264
13339;202265
13347;202266
13349;202267
13352;202268
13356;202269
13358;202271
13361;202272
13376;202274
13377;202275
13381;202276
13382;202278
13385;202279
13388;202280
13391;202281
13392;202282
13394;202283
13396;202284
13403;202285
13406;202287
13414;202289
13423;202290
13429;202291
13446;202292
13451;202295
13455;202296
13468;202298
13469;202299
13475;202301
13478;202302
13484;202303
13485;202304
13486;202305
13492;202306
13496;202307
13501;202308
13506;202310
13510;202311
13521;202312
13525;202313
13526;202314
13536;202315
13538;202318
13541;202319
13547;202320
13550;202321
13556;202322
13557;202323
13558;202324
13563;202325
13566;202326
13569;202327
13570;202329
13571;202330
13576;202333
13579;202334
13587;202335
13588;202336
13595;202337
13600;202338
13604;202340
13610;202343
13614;202344
13617;202346
13618;202347
13622;202348
13625;202350
13631;202351
13632;202353
13633;202355
13634;202357
13635;202358
13654;202359
13655;202360
13656;202361
13664;202363
13667;202365
13668;202366
13669;202367
13671;202368
13675;202369
13676;202371
13678;202373
13684;202374
13690;202376
13691;202378
13705;202382
13706;202384
13712;202385
13714;202386
13717;202389
13720;202390
13723;202391
13726;202392
13728;202393
13734;202394
13735;202396
13736;202397
13740;202398
13742;202399
13752;202400
13755;202402
13758;202403
13762;202404
13763;202410
13770;202411
13778;202414
13790;202417
13791;202418
13793;202419
13795;202421
13796;202422
13797;202424
13800;202425
13802;202426
13805;202427
13806;202428
13810;202429
13811;202430
13814;202434
13815;202436
13818;202437
13819;202438
13826;202439
13832;202444
13834;202446
13835;202447
13837;202452
13838;202454
13841;202455
13847;202456
13849;202459
13856;202464
13858;202465
13861;202468
13863;202469
13864;202470
13865;202472
13867;202473
13870;202474
13881;202475
13884;202476
13888;202479
13891;202482
13902;202484
13903;202485
13907;202486
13910;202489
13914;202490
13918;202493
13920;202494
13925;202495
13926;202497
13933;202498
13938;202499
13941;202504
13942;202507
13944;202509
13945;202511
13946;202513
13947;202517
13950;202519
13954;202522
13956;202527
13965;202529
13969;202530
13971;202533
13973;202538
13975;202540
13976;202542
13982;202544
13984;202547
13985;202548
13988;202549
13995;202550
13996;202551
13997;202552
13998;202553
13999;202559
14000;202562
14007;202566
14010;202570
14013;202571
14017;202577
14019;202582
14020;202583
14021;202584
14022;202585
14023;202588
14024;202589
14025;202592
14027;202593
14029;202595
14030;202596
14036;202597
14037;202600
14039;202604
14040;202606
14041;202608
14042;202613
14043;202614
14044;202617
14045;202618
14047;202619
14049;202622
14051;202623
14055;202624
14058;202629
14059;202630
14067;202632
14068;202633
14069;202634
14070;202638
14072;202644
14077;202645
14079;202646
14080;202650
14081;202653
14083;202654
14084;202660
14085;202661
14090;202662
14093;202669
14094;202672
14096;202676
14099;202680
14101;202684
14104;202686
14105;202698
14107;202699
14108;202700
14109;202702
14113;202703
14123;202705
14125;202708
14128;202711
14133;202717
14134;202720
14136;202725
14137;202728
14147;202734
14148;202739
14151;202740
14153;202742
14158;202743
14159;202746
14161;202749
14162;202750
14164;202756
14168;202760
14169;202761
14170;202763
14176;202768
14177;202773
14178;202777
14181;202778
14184;202781
14185;202783
14186;202784
14187;202786
14190;202789
14194;202801
14196;202804
14198;202805
14200;202807
14201;202808
14203;202812
14205;202813
14206;202824
14207;202828
14209;202835
14210;202838
14214;202850
14215;202851
14220;202856
14222;202858
14223;202861
14225;202866
14228;202867
14229;202868
14231;202872
14234;202874
14239;202875
14240;202878
14241;202892
14245;202895
14246;202901
14248;202905
14249;202910
14252;202912
14254;202928
14257;202941
14260;202944
14262;202945
14264;202951
14265;202957
14266;202962
14270;202964
14271;202969
14272;202972
14275;202976
14276;202979
14277;202980
14281;202982
14282;202983
14283;203001
14284;203003
14288;203007
14290;203009
14291;203011
14292;203012
14293;203021
14296;203034
14302;203037
14304;203042
14306;203047
14307;203048
14308;203052
14309;203063
14311;203067
14312;203069
14316;203077
14318;203081
14319;203088
14320;203101
14321;203106
14323;203107
14326;203112
14327;203119
14331;203127
14332;203129
14341;203136
14342;203140
14343;203141
14344;203146
14346;203151
14348;203159
14349;203172
14350;203173
14351;203176
14352;203178
14356;203189
14357;203205
14359;203209
14360;203220
14364;203226
14366;203235
14367;203236
14371;203237
14372;203240
14373;203244
14374;203269
14376;203294
14377;203307
14378;203308
14379;203315
14380;203331
14383;203334
14384;203336
14385;203337
14387;203343
14388;203347
14389;203349
14391;203350
14392;203361
14393;203369
14394;203370
14395;203389
14396;203401
14397;203412
14398;203436
14401;203437
14402;203446
14403;203449
14404;203462
14407;203474
14408;203477
14410;203490
14411;203491
14412;203499
14414;203506
14415;203529
