CumulHa;Price
1770474;0
1981188;1
1981213;2
1981230;3
1981253;4
1981267;5
1981283;6
1981294;7
1981304;8
1981324;9
1981335;10
1981346;11
1981355;12
1981363;13
1981368;14
1981380;15
1981395;16
1981406;17
1981414;18
1981422;19
1981429;20
1981442;21
1981453;22
1981461;23
1981466;24
1981473;25
1981482;26
1981489;27
1981502;28
1981512;29
1981521;30
1981533;31
1981542;32
1981558;33
1981568;34
1981586;35
1981609;36
1981639;37
1981654;38
1981659;39
1981661;40
1981664;41
1981665;42
1981666;44
1981668;46
1981669;47
1981670;49
1981671;51
1981672;52
1981673;58
1981675;60
1981676;62
1981677;63
1981678;73
1981679;75
1981680;81
1981681;84
1981682;90
1981683;92
1981684;93
1981685;98
1981687;100
1981688;102
1981689;103
1981690;111
1981691;118
1981692;131
1981693;170
1981694;178
1981695;186
1981696;212
1981697;2259
1981698;51391
1981699;52312
1981700;56218
1981701;93341
1981702;98848
1981707;99998
1985075;99999
1998384;100000
1998922;100001
1998923;100021
1998925;100055
1998926;100058
1998927;100064
1998928;100128
1998929;100155
1998930;100158
1998931;100239
1998932;100242
1998933;100247
1998935;100322
1998938;100324
1998939;100325
1998940;100350
1998941;100355
1998942;100360
1998943;100362
1998944;100365
1998945;100367
1998946;100371
1998947;100372
1998948;100379
1998949;100383
1998950;100496
1998951;100582
1998952;100585
1998956;100587
1998957;100589
1998960;100590
1998961;100592
1998964;100593
1998966;100594
1998968;100596
1998969;100597
1998970;100598
1998973;100599
1998975;100601
1998977;100602
1998979;100604
1998983;100605
1998984;100606
1998986;100608
1998989;100609
1998992;100611
1998993;100612
1998994;100613
1998996;100614
1998999;100616
1999000;100617
1999002;100618
1999004;100619
1999005;100620
1999007;100621
1999008;100622
1999010;100623
1999011;100624
1999014;100626
1999015;100627
1999016;100629
1999018;100630
1999019;100631
1999021;100633
1999022;100634
1999023;100636
1999025;100637
1999027;100638
1999028;100639
1999029;100640
1999031;100642
1999032;100644
1999033;100645
1999034;100647
1999035;100648
1999036;100651
1999037;100654
1999038;100660
1999039;100665
1999040;100667
1999041;100672
1999042;100675
1999043;100680
1999044;100682
1999045;100687
1999046;100688
1999047;100692
1999048;100694
1999049;100773
1999050;100776
1999051;100777
1999052;100778
1999053;100782
1999054;100785
1999057;100786
1999058;100787
1999059;100790
1999060;100791
1999061;100794
1999063;100795
1999065;100796
1999066;100798
1999068;100799
1999069;100801
1999071;100804
1999072;100805
1999073;100806
1999074;100810
1999075;100813
1999076;100816
1999077;100820
1999078;100848
1999079;101054
1999080;101082
1999081;101104
1999082;101118
1999083;101137
1999084;101138
1999085;101146
1999086;101173
1999087;101186
1999088;101188
1999089;101272
1999090;101276
1999091;101278
1999092;101281
1999093;101282
1999094;101285
1999096;101295
1999097;101310
1999098;101314
1999099;101317
1999100;101332
1999101;101334
1999102;101335
1999104;101343
1999105;101347
1999106;101348
1999107;101389
1999108;101396
1999109;101412
1999110;101427
1999112;101428
1999114;101429
1999115;101430
1999116;101433
1999117;101435
1999118;101442
1999119;101449
1999120;101471
1999122;101482
1999123;101494
1999124;101496
