Label;count
Forest land remaining Forest land;3461941
Cropland converted to Forest land;9
Cropland remaining Cropland;1859331
Cropland converted to Grassland;646
Cropland converted to Artificial land;12508
Cropland converted to Residual land;1239
Grassland converted to Cropland;1342
Grassland remaining Grassland;674417
Grassland converted to Artificial land;7489
Grassland converted to Residual land;24
Artificial land remaining Artificial land;103755
Residual land remaining Residual land;8767
