CumulHa;Price
3758818;0
4154691;1
4154692;1638
4154693;2347
4154694;4168
4154695;5068
4154696;5316
4154697;30649
4154698;32051
4154699;32799
4154700;32907
4154701;34151
4154702;47386
4154703;48040
4154704;48579
4154705;50127
4154706;50402
4154707;50667
4154708;85226
4154709;86745
4154710;87761
4154711;92757
4154712;93239
4154713;94450
4154715;94767
4154716;94782
4154717;95329
4154718;95796
4154721;99994
4154724;99995
4154728;99996
4154743;99997
4154759;99998
4154916;99999
4259950;100000
4271145;100001
4271146;100815
4271147;102424
4271148;102435
4271149;103378
4271150;104067
4271151;104563
4271152;104568
4271153;104647
4271154;104653
4271155;104658
4271156;104666
4271157;104679
4271158;104687
4271159;104688
4271160;107551
4271161;107562
4271162;107594
4271163;107603
4271164;107640
4271165;107651
4271166;108062
4271167;109468
4271168;110567
4271169;111728
4271170;112463
4271171;113166
4271172;113207
4271173;113475
4271174;113651
4271175;113744
4271176;113771
4271177;113813
4271178;114592
4271179;114786
4271180;115289
4271181;115308
4271182;116302
4271183;116416
4271184;116452
4271185;116662
4271186;116734
4271187;116838
4271188;116878
4271189;117059
4271190;117935
4271191;117990
4271192;117991
4271193;118008
4271194;118047
4271195;118057
4271196;118080
4271197;118299
4271198;118686
4271199;118693
4271200;118699
4271201;118767
4271202;118770
4271203;118849
4271204;123230
4271206;123467
4271207;123539
4271208;123540
4271209;123541
4271210;123617
4271211;124696
4271212;130135
4271213;131003
4271214;133918
4271215;135734
4271216;136156
4271217;136173
4271219;136450
4271220;136717
4271221;156556
4271222;167745
4271223;171242
4271224;172538
4271225;172835
4271226;172855
4271227;173618
4271228;173961
4271229;185315
4271230;188628
4271231;193703
4271232;194989
4271233;199728
4271234;199782
4271235;199843
4271236;199844
4271237;199954
4271238;199959
4271245;199998
4282429;199999
5170224;200000
5171225;200001
5171350;200002
5171359;200003
5171360;200004
5171363;200005
5171364;200006
5171365;200007
5171367;200010
5171368;200053
5171369;203567
5171371;204344
5171372;215500
5171373;216091
5171374;221544
5171375;228747
5171376;229717
5171377;229835
5171378;229968
5171379;229986
5171380;230011
5171381;230073
5171382;230117
5171383;230297
5171384;230379
5171385;230388
5171386;230455
5171387;230494
5171388;230510
5171389;230511
5171390;230543
5171392;230580
5171393;230694
5171394;230723
5171395;230726
5171396;230768
5171397;230823
5171398;230826
5171399;230885
5171400;230907
5171401;230979
5171402;230991
5171403;231015
5171404;231054
5171405;231103
5171406;231104
5171407;231117
5171408;231137
5171409;231160
5171410;231169
5171412;231212
5171413;231219
5171414;231224
5171415;231245
5171416;231255
5171417;231259
5171418;231263
5171419;231464
5171420;231475
5171422;231495
5171423;231533
5171424;231537
5171425;231554
5171426;231589
5171427;231593
5171428;231635
5171429;231663
5171430;231669
5171431;231692
5171432;231696
5171433;231702
5171434;231732
5171435;231768
5171436;231782
5171437;231860
5171438;231868
5171439;231878
5171440;232074
5171441;232139
5171442;232183
5171443;232272
5171444;232311
5171445;232317
5171446;232330
5171447;232333
5171448;232401
5171449;232489
5171450;232547
5171451;232615
5171452;232632
5171453;232651
5171454;232652
5171455;232653
5171456;232654
5171458;232660
5171459;232661
5171460;232664
5171461;232676
5171462;232748
5171463;232773
5171464;232785
5171465;232808
5171466;232813
5171467;232834
5171468;232836
5171469;232849
5171470;232850
5171471;232854
5171472;232855
5171473;232864
5171474;232865
5171475;232874
5171476;232883
5171477;232903
5171478;232914
5171479;232919
5171480;232930
5171481;232950
5171482;232981
5171483;233014
5171484;233028
5171485;233058
5171486;233075
5171487;233080
5171488;233150
5171489;233151
5171490;233245
5171491;233318
5171492;233350
5171493;233460
5171494;233516
5171495;233576
5171496;233730
5171497;233761
5171498;233788
5171499;233796
5171500;233814
5171502;233831
5171503;233881
5171504;233895
5171505;233911
5171506;233920
5171507;233930
5171508;233959
5171510;233984
5171511;233986
5171512;233987
5171515;233988
5171516;233989
5171517;233992
5171518;233994
5171519;233997
5171520;234017
5171522;234023
5171523;234030
5171524;234060
5171525;234067
5171526;234069
5171527;234070
5171528;234113
5171529;234164
5171530;234177
5171531;234186
5171532;234192
5171533;234215
5171534;234231
5171535;234264
5171536;234303
5171537;234341
5171538;234386
5171539;234440
5171540;234450
5171541;234479
5171542;234483
5171543;234507
5171544;234561
5171545;234659
5171546;234676
5171547;234677
5171548;234681
5171549;234730
5171550;234732
5171551;234739
5171552;234750
5171553;234782
5171554;234815
5171555;234857
5171556;234891
5171557;234896
5171558;234903
5171559;234923
5171560;234924
5171561;234961
5171562;234981
5171563;234995
5171564;235000
5171565;235013
5171566;235014
5171567;235025
5171568;235040
5171569;235077
5171570;235088
5171571;235108
5171572;235138
5171573;235141
5171574;235191
5171575;235294
5171576;235356
5171577;235365
5171578;235366
5171579;235379
5171580;235490
5171581;235505
5171582;235517
5171583;235591
5171584;235595
5171585;235669
5171586;235680
5171587;235697
5171588;235714
5171589;235727
5171590;235732
