Label;count
Forest land remaining Forest land;206
Cropland converted to Forest land;4757
Cropland remaining Cropland;10084
Cropland converted to Grassland;314
Cropland converted to Artificial land;1238
Artificial land remaining Artificial land;7870
Residual land remaining Residual land;4728
