Region;Code;Label;count
EE00;FORFOR;Forest land remaining Forest land;2514771
EE00;FORGRS;Forest land converted to Grassland;712
EE00;FORART;Forest land converted to Artificial land;9710
EE00;CRPCRP;Cropland remaining Cropland;1116665
EE00;CRPGRS;Cropland converted to Grassland;13170
EE00;CRPART;Cropland converted to Artificial land;4455
EE00;GRSGRS;Grassland remaining Grassland;304624
EE00;GRSART;Grassland converted to Artificial land;561
EE00;ARTART;Artificial land remaining Artificial land;76477
EE00;RESART;Residual land converted to Artificial land;4129
EE00;RESRES;Residual land remaining Residual land;41746
